gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000061864	ENSDARG00000061864	hdlbpb	2.33944008710893	-2.39691868613264	2.28043871885797	0.000334166554570152	0.0272647306914164	FALSE	FALSE	not DE
ENSDARG00000077570	ENSDARG00000077570	cdh16	2.1383889190941	-2.37121025964598	2.30138156331227	0.000352130374690729	0.0281805389812303	FALSE	FALSE	not DE
ENSDARG00000020301	ENSDARG00000020301	os9	28.3722532214515	-2.36753589983853	1.41823035418784	0.000129422649438349	0.0137007799652268	FALSE	FALSE	not DE
ENSDARG00000018397	ENSDARG00000018397	hpca	10.3113216550063	-2.36017787752608	1.64378856595727	0.000183521066662939	0.0178463567500251	FALSE	FALSE	not DE
ENSDARG00000077839	ENSDARG00000077839	dhx30	25.8905191865855	-2.35017575618778	0.909386431830034	3.10538583959104e-05	0.00447764513387929	FALSE	FALSE	down-regulated
ENSDARG00000021149	ENSDARG00000021149	cbr1l	23.6290972023762	-2.30165909427716	1.07614821572433	7.05206618429138e-05	0.00850748040027235	FALSE	FALSE	down-regulated
ENSDARG00000071450	ENSDARG00000071450	tdrd5	8.86297747033463	-2.24153939857486	0.825574795068629	2.94932953248214e-05	0.00434628421251687	FALSE	FALSE	down-regulated
ENSDARG00000021539	ENSDARG00000021539	ephb2b	60.5300883257459	-2.15266703653348	1.12432726037374	0.000122284995988827	0.0131957344703814	FALSE	FALSE	not DE
ENSDARG00000103237	ENSDARG00000103237	si:ch73-299h12.8	4.85977084402398	-2.12853754577777	1.80296115692779	0.000328777582362383	0.0272234348643228	FALSE	FALSE	not DE
ENSDARG00000032584	ENSDARG00000032584	thnsl2	10.8135036350773	-2.11089849450388	0.960875820929584	8.7610869896698e-05	0.0101060648958081	FALSE	FALSE	not DE
ENSDARG00000100420	ENSDARG00000100420	tpcn2	15.369339834641	-2.09471948250384	1.20642169691084	0.000168744547391469	0.0169007263453276	FALSE	FALSE	not DE
ENSDARG00000041068	ENSDARG00000041068	got2a	10.9378995391693	-2.06198013274412	1.59788688623712	0.000304662796573196	0.0262067152765689	FALSE	FALSE	not DE
ENSDARG00000088750	ENSDARG00000088750	otogl	36.4740310409697	-2.06179392620934	0.918934961258556	8.87928678047425e-05	0.0101209931490929	FALSE	FALSE	not DE
ENSDARG00000060496	ENSDARG00000060496	cacna1ha	25.3045356120639	-2.05972036135315	1.0106447601144	0.000119802121289785	0.0130117550694347	FALSE	FALSE	not DE
ENSDARG00000071143	ENSDARG00000071143	si:dkey-208m12.2	2.67681989454043	-2.04779611683273	2.74536011397577	0.000727164112982039	0.0458964035990098	FALSE	FALSE	not DE
ENSDARG00000092159	ENSDARG00000092159	CR788249.1	3.90511183264059	-2.00076851992736	2.82109088675841	0.000802708774546599	0.0479787002790748	FALSE	FALSE	not DE
ENSDARG00000014761	ENSDARG00000014761	mfsd6l	7.11955583369407	-1.97250167318066	2.22699261268486	0.000584672103405485	0.0399695809095537	FALSE	FALSE	not DE
ENSDARG00000055120	ENSDARG00000055120	ctsba	159.264139763555	-1.95939697997619	0.840848825031587	9.29446446132666e-05	0.01043350420001	FALSE	FALSE	not DE
ENSDARG00000076476	ENSDARG00000076476	zgc:173770	17.1813773779136	-1.95550816482915	1.80113743217673	0.000441862699376525	0.0329937299543382	FALSE	FALSE	not DE
ENSDARG00000052866	ENSDARG00000052866	htt	61.002905864751	-1.9425660507894	0.433778112531971	2.70305491840795e-07	6.74795471123751e-05	FALSE	FALSE	not DE
ENSDARG00000103186	ENSDARG00000103186	si:ch73-389k6.1	16.6641916860602	-1.9355946704114	0.672383124275522	3.71270677395038e-05	0.00512137231060781	FALSE	FALSE	not DE
ENSDARG00000044914	ENSDARG00000044914	suclg2	18.51499297622	-1.91590486047593	1.2327412874204	0.000275326777742975	0.0246262870830428	FALSE	FALSE	not DE
ENSDARG00000104235	ENSDARG00000104235	myo5c	18.2326939964308	-1.90236960273137	1.36192659452201	0.000332377624091142	0.0272517065713159	FALSE	FALSE	not DE
ENSDARG00000098820	ENSDARG00000098820	ftr67	13.897830445051	-1.89541785410193	1.37780034806676	0.000343262543610438	0.0278709189535349	FALSE	FALSE	not DE
ENSDARG00000041511	ENSDARG00000041511	pex10	33.9469949679454	-1.88434838404891	1.09311201978143	0.000239869668186815	0.022413743408339	FALSE	FALSE	not DE
ENSDARG00000008237	ENSDARG00000008237	sars1	29.1935154769076	-1.88127919806404	0.876223321130103	0.000139786485969288	0.0147048349957378	FALSE	FALSE	not DE
ENSDARG00000068478	ENSDARG00000068478	gpx4a	5.8608179473069	-1.87788268456865	1.06548499295614	0.000231855116408122	0.0217865656013609	FALSE	FALSE	not DE
ENSDARG00000038271	ENSDARG00000038271	zgc:113293	15.1837535979025	-1.84864090831621	2.15561766056786	0.00067260078524204	0.0432689258998398	FALSE	FALSE	not DE
ENSDARG00000073859	ENSDARG00000073859	kif13bb	46.8025536220087	-1.82210754481135	0.643805631180174	4.92607856547769e-05	0.0064369992254828	FALSE	FALSE	not DE
ENSDARG00000117081	ENSDARG00000117081	CABZ01004903.3	6.55297621290937	-1.82052843418761	1.92240411016844	0.000605477580089212	0.040347482089929	FALSE	FALSE	not DE
ENSDARG00000059234	ENSDARG00000059234	mrps27	29.9414946638974	-1.8140207243542	0.575341742056227	2.52075658014697e-05	0.00380488756855819	FALSE	FALSE	not DE
ENSDARG00000104175	ENSDARG00000104175	NA	15.0557991168078	-1.81169167247894	1.73901232536388	0.000544250287759696	0.0379297096377861	FALSE	FALSE	not DE
ENSDARG00000095966	ENSDARG00000095966	zgc:171699	10.4585792308618	-1.80285240269148	0.94139555683785	0.000219575402274081	0.0207492552454027	FALSE	FALSE	not DE
ENSDARG00000095142	ENSDARG00000095142	si:ch211-208h16.4	3.41133284415545	-1.79777971659017	2.3378730056004	0.000811630067486446	0.048090470025878	FALSE	FALSE	not DE
ENSDARG00000117211	ENSDARG00000117211	CR936462.1	43.8171278695689	-1.79671980085639	0.83468850699739	0.000160772833755541	0.0162974934387586	FALSE	FALSE	not DE
ENSDARG00000086703	ENSDARG00000086703	si:dkey-126g1.7	3.35566005454017	-1.76830196422035	1.72857108201076	0.000584546900453512	0.0399695809095537	FALSE	FALSE	not DE
ENSDARG00000086158	ENSDARG00000086158	ccbe1	12.1006761696763	-1.75872250720898	0.687287334986859	8.98996219178836e-05	0.0101598721364765	FALSE	FALSE	not DE
ENSDARG00000099106	ENSDARG00000099106	afmid	14.5292970937607	-1.74849051294398	1.26056550054705	0.000427916387332326	0.0323861063100474	FALSE	FALSE	not DE
ENSDARG00000024465	ENSDARG00000024465	mrps18a	47.5497700220654	-1.74015310999477	0.381598577088227	2.36261880312746e-07	6.17455657829843e-05	FALSE	FALSE	not DE
ENSDARG00000091247	ENSDARG00000091247	fars2	5.74074870256089	-1.71365520442714	2.03363130560764	0.00077352427053936	0.0468927105862511	FALSE	FALSE	not DE
ENSDARG00000024219	ENSDARG00000024219	cdk5rap2	31.2522340076402	-1.69731993015815	0.775874059050668	0.000181247553348127	0.0177283425573144	FALSE	FALSE	not DE
ENSDARG00000032631	ENSDARG00000032631	ltb4r	7.91871321321222	-1.68573813493998	1.21175548129868	0.000475512342487074	0.0344303871880467	FALSE	FALSE	not DE
ENSDARG00000005482	ENSDARG00000005482	rapgef2	19.8055030370654	-1.68493179821313	0.854808711138089	0.000251858398679826	0.0229940510352017	FALSE	FALSE	not DE
ENSDARG00000031533	ENSDARG00000031533	ap5m1	18.6975057425894	-1.68101437084205	1.25231657632186	0.000499651904327117	0.035562458518193	FALSE	FALSE	not DE
ENSDARG00000036473	ENSDARG00000036473	snapc2	10.6540320225564	-1.67890314790581	0.899847434778753	0.000292049782578995	0.0257096034916646	FALSE	FALSE	not DE
ENSDARG00000095969	ENSDARG00000095969	si:ch73-106g13.1	10.750401083919	-1.67531176933098	1.92070718546161	0.000772515327700818	0.0468927105862511	FALSE	FALSE	not DE
ENSDARG00000102742	ENSDARG00000102742	bmpr1bb	11.3180906228548	-1.66397513911937	1.00406164138906	0.000383367109406416	0.0299635433267837	FALSE	FALSE	not DE
ENSDARG00000090600	ENSDARG00000090600	si:ch211-213a13.1	13.8101502865285	-1.65945095568412	1.44446356293898	0.00060410906498855	0.040347482089929	FALSE	FALSE	not DE
ENSDARG00000005861	ENSDARG00000005861	ralgapa2	101.823126699076	-1.6591020227634	0.892752182505507	0.000305530878807303	0.0262067152765689	FALSE	FALSE	not DE
ENSDARG00000069114	ENSDARG00000069114	unc93b1	22.8047922670828	-1.65487483475919	0.941823920686858	0.00034838920711559	0.0280400075184615	FALSE	FALSE	not DE
ENSDARG00000104407	ENSDARG00000104407	BX649453.1	7.19589576441954	-1.65321505409105	1.38422540315235	0.00058900911902516	0.0399695809095537	FALSE	FALSE	not DE
ENSDARG00000100281	ENSDARG00000100281	si:dkeyp-6a3.1	7.87304614897578	-1.64006358901813	1.14094595742334	0.000496739852890427	0.0355062853822448	FALSE	FALSE	not DE
ENSDARG00000092996	ENSDARG00000092996	BX005329.2	7.81040173679919	-1.63081412476321	1.18960259855012	0.00053440993737678	0.0373997515170043	FALSE	FALSE	not DE
ENSDARG00000058284	ENSDARG00000058284	CT990561.1	10.0742363922363	-1.5802602690875	0.913346087303286	0.000412982460801182	0.0313979301789117	FALSE	FALSE	not DE
ENSDARG00000019907	ENSDARG00000019907	dscc1	21.7918583001391	-1.58000578915283	0.602035467210584	0.000105251140289267	0.0117362038165218	FALSE	FALSE	not DE
ENSDARG00000100660	ENSDARG00000100660	si:ch73-252i11.1	12.4235353115999	-1.57834507848861	1.69607229351316	0.000813679482083191	0.048090470025878	FALSE	FALSE	not DE
ENSDARG00000104442	ENSDARG00000104442	aatkb	63.5602707564914	-1.56182611716825	1.1659026177798	0.000623945044177349	0.0410870268067336	FALSE	FALSE	not DE
ENSDARG00000095821	ENSDARG00000095821	si:dkey-122a22.2	7.97246219866706	-1.55487790320785	1.06543002602272	0.000573954053008325	0.0398338402100301	FALSE	FALSE	not DE
ENSDARG00000055412	ENSDARG00000055412	mylk4b	17.5279646427352	-1.55305251164179	0.638454047112544	0.00015412541082769	0.0159129729722466	FALSE	FALSE	not DE
ENSDARG00000014969	ENSDARG00000014969	ankhb	9.0808161174295	-1.547558992792	0.770060341676439	0.000303154175473189	0.0262067152765689	FALSE	FALSE	not DE
