gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000068883	ENSDARG00000068883	tspan13a	9.48765641310124	-4.27994420753608	1.26872293156516	1.30306886004428e-05	0.000509800107679626	FALSE	FALSE	down-regulated
ENSDARG00000086786	ENSDARG00000086786	mfsd10	12.6173168922411	-4.27778895628089	1.2582922578472	1.22193832544313e-05	0.000493564007398583	FALSE	FALSE	down-regulated
ENSDARG00000074902	ENSDARG00000074902	nol4la	14.1418655314904	-4.23958818530097	1.4413387262805	3.68477489257797e-05	0.00113310618867444	FALSE	FALSE	down-regulated
ENSDARG00000031489	ENSDARG00000031489	ognb	18.0808071965572	-4.21933125484119	1.20470128041132	1.02985654541328e-05	0.000430171049503007	FALSE	FALSE	down-regulated
ENSDARG00000099722	ENSDARG00000099722	zgc:153993	8.49993934612759	-4.19702420781007	1.43221655250318	4.07194117131199e-05	0.00121954230070657	FALSE	FALSE	down-regulated
ENSDARG00000068374	ENSDARG00000068374	si:ch211-132b12.7	8.45756517330637	-4.12475084743079	1.53113310433259	6.97077574725201e-05	0.00184060500958801	FALSE	FALSE	down-regulated
ENSDARG00000039915	ENSDARG00000039915	bola1	25.0474533942395	-4.07027823415261	0.719934775170093	1.00381715441551e-09	3.19192497292335e-07	FALSE	FALSE	down-regulated
ENSDARG00000075619	ENSDARG00000075619	cenpo	10.3605478114263	-4.03169573162562	1.34550481124913	4.82388647815505e-05	0.00140258722599275	FALSE	FALSE	down-regulated
ENSDARG00000039543	ENSDARG00000039543	mrps6	6.29678866365617	-4.02583943104391	1.35012017337808	5.01741157627276e-05	0.00144202338475762	FALSE	FALSE	down-regulated
ENSDARG00000007691	ENSDARG00000007691	cul1b	29.180090812778	-4.0247301395983	0.813077207654497	4.6116519546464e-08	6.32304022588903e-06	FALSE	FALSE	down-regulated
ENSDARG00000092525	ENSDARG00000092525	si:dkey-88l16.4	3.11303786220249	-3.95257402177264	1.41274034694403	8.02222050036987e-05	0.00203551927636719	FALSE	FALSE	down-regulated
ENSDARG00000109289	ENSDARG00000109289	mrps15	9.22752009539445	-3.9252273161827	1.28836337625841	5.2162230560995e-05	0.00147975160695243	FALSE	FALSE	down-regulated
ENSDARG00000103237	ENSDARG00000103237	si:ch73-299h12.8	4.85977084402398	-3.92519073735563	1.32747066781413	6.26384610743611e-05	0.00170216322517228	FALSE	FALSE	down-regulated
ENSDARG00000102144	ENSDARG00000102144	eef1akmt2	14.5499105297171	-3.91337469090817	0.822269277363706	1.37200095251174e-07	1.44178664482208e-05	FALSE	FALSE	down-regulated
ENSDARG00000059212	ENSDARG00000059212	ciao1	15.4610936825412	-3.89725718237577	1.0640268381179	1.10304714855327e-05	0.000451644921510372	FALSE	FALSE	down-regulated
ENSDARG00000011570	ENSDARG00000011570	pou6f1	13.013694042446	-3.87700430225611	1.29178605515177	6.20682540322644e-05	0.00169271908122663	FALSE	FALSE	down-regulated
ENSDARG00000007092	ENSDARG00000007092	xab2	29.1724070353408	-3.86956487792679	0.717310486175078	5.65761056292695e-09	1.26198492332751e-06	FALSE	FALSE	down-regulated
ENSDARG00000092538	ENSDARG00000092538	BX927394.1	5.77896106803907	-3.86237807618352	1.65077018743236	0.000178692821642689	0.0035898763692702	FALSE	FALSE	down-regulated
ENSDARG00000076659	ENSDARG00000076659	cdca7b	36.7235157135259	-3.85354402982691	0.732327583366411	1.18173143938161e-08	2.29363329370885e-06	FALSE	FALSE	down-regulated
ENSDARG00000054060	ENSDARG00000054060	pof1b	9.431778369423	-3.76626902638223	0.974894980647936	6.94452698665627e-06	0.000319341402509471	FALSE	FALSE	down-regulated
ENSDARG00000008237	ENSDARG00000008237	sars1	29.1935154769076	-3.73509412979439	0.74091126473435	4.37728150856575e-08	6.17155397599199e-06	FALSE	FALSE	down-regulated
ENSDARG00000102705	ENSDARG00000102705	otud6b	16.7927652890603	-3.72254124248677	1.11763736574823	3.6788275639772e-05	0.00113310618867444	FALSE	FALSE	down-regulated
ENSDARG00000011272	ENSDARG00000011272	uqcc2	4.553533673929	-3.70243412397324	1.50868043455316	0.000208008440815282	0.00402839433305784	FALSE	FALSE	down-regulated
ENSDARG00000009886	ENSDARG00000009886	rnf114	16.9679147110764	-3.68784436318609	0.765723348735221	1.42542818064649e-07	1.46917407998357e-05	FALSE	FALSE	down-regulated
ENSDARG00000075072	ENSDARG00000075072	rpap1	28.2931052716506	-3.66299640845631	1.0133056825079	1.80084800813093e-05	0.000645411834089129	FALSE	FALSE	down-regulated
ENSDARG00000076189	ENSDARG00000076189	ccdc88b	6.69369448535956	-3.66096052385918	1.55840560548176	0.000254458741410139	0.0046833570078504	FALSE	FALSE	down-regulated
ENSDARG00000034957	ENSDARG00000034957	hddc2	6.09393062460732	-3.62922902694352	1.56713555209952	0.00027942905336065	0.0050193115414362	FALSE	FALSE	down-regulated
ENSDARG00000102308	ENSDARG00000102308	ttc39c	18.272249221929	-3.62315127998626	1.00664790419797	1.99421899092933e-05	0.000697976646825267	FALSE	FALSE	down-regulated
ENSDARG00000078441	ENSDARG00000078441	ppip5k2	13.6435888219987	-3.59984960797066	1.04630994394373	3.25800094357029e-05	0.00102403312870734	FALSE	FALSE	down-regulated
ENSDARG00000053129	ENSDARG00000053129	carhsp1	6.80850914770955	-3.56166822405056	1.25527459413156	0.000139622128540713	0.00300769293507817	FALSE	FALSE	down-regulated
ENSDARG00000061738	ENSDARG00000061738	march2	5.25469983106865	-3.55794787960355	1.34169326259344	0.000195706789424628	0.0038434138869265	FALSE	FALSE	down-regulated
ENSDARG00000073910	ENSDARG00000073910	cinp	11.3494808213204	-3.53618201892703	0.878479913785656	5.2901594148579e-06	0.000259217811328037	FALSE	FALSE	down-regulated
ENSDARG00000071583	ENSDARG00000071583	gtf3ab	52.5966710663348	-3.53400721157089	0.56578269325914	5.58054503531232e-11	2.69036275976589e-08	FALSE	FALSE	down-regulated
ENSDARG00000007108	ENSDARG00000007108	lipia	4.88564602606614	-3.47552503712719	1.42928255217641	0.00031172045215953	0.00543601185242027	FALSE	FALSE	down-regulated
ENSDARG00000105690	ENSDARG00000105690	zgc:194215	4.44643066071183	-3.47125125408382	1.34218175406671	0.000248266952997546	0.00460137972632271	FALSE	FALSE	down-regulated
ENSDARG00000071087	ENSDARG00000071087	slc35b4	28.5396159341015	-3.46275655771076	0.760442022489984	6.49038743095528e-07	4.90183706555971e-05	FALSE	FALSE	down-regulated
ENSDARG00000016897	ENSDARG00000016897	fbxo15	15.6705051447933	-3.44377893703884	1.04118673082745	5.69453610259193e-05	0.00159074471127545	FALSE	FALSE	down-regulated
ENSDARG00000092061	ENSDARG00000092061	NA	3.30621583544629	-3.43551921990248	1.59762502988648	0.000465229848383115	0.00724256258758922	FALSE	FALSE	down-regulated
ENSDARG00000011466	ENSDARG00000011466	afg1la	20.0260378776528	-3.4265482162276	0.793251384076491	1.88312589334101e-06	0.000112124766836579	FALSE	FALSE	down-regulated
ENSDARG00000105696	ENSDARG00000105696	CABZ01021433.1	33.4606593159542	-3.41850501098144	0.766031439491876	1.02788114791177e-06	7.0791169380375e-05	FALSE	FALSE	down-regulated
ENSDARG00000037507	ENSDARG00000037507	kctd12b	13.5565359096886	-3.41819545144978	1.06143287989195	7.32469837314019e-05	0.00190605403305665	FALSE	FALSE	down-regulated
ENSDARG00000062445	ENSDARG00000062445	pias1b	26.8198145050018	-3.4069841552696	0.788213379392245	1.90544237631321e-06	0.000113003318706353	FALSE	FALSE	down-regulated
ENSDARG00000026736	ENSDARG00000026736	il11ra	3.31021067957353	-3.39171732103454	1.54027346764055	0.000475670392294146	0.00734389877359092	FALSE	FALSE	down-regulated
ENSDARG00000095821	ENSDARG00000095821	si:dkey-122a22.2	7.97246219866706	-3.38996420143623	1.11254140866426	0.000113926520431908	0.00260341261139889	FALSE	FALSE	down-regulated
ENSDARG00000063419	ENSDARG00000063419	NA	15.9150702915521	-3.38076951464286	0.679270664744865	9.40367573029927e-08	1.08106102914864e-05	FALSE	FALSE	down-regulated
ENSDARG00000111458	ENSDARG00000111458	wu:fi09b08	12.4620937149721	-3.37289299436266	1.29022133380839	0.000272915375832114	0.00492004860290825	FALSE	FALSE	down-regulated
ENSDARG00000003904	ENSDARG00000003904	sycp1	7.96409703860875	-3.37049750103317	1.54934692962394	0.000507079453698816	0.00771721225613931	FALSE	FALSE	down-regulated
ENSDARG00000041068	ENSDARG00000041068	got2a	10.9378995391693	-3.36979779842887	1.01660339791929	6.11844891922638e-05	0.00167780218528144	FALSE	FALSE	down-regulated
ENSDARG00000009958	ENSDARG00000009958	cbl	14.2423238870053	-3.36690777296723	0.811759541127563	4.06947732607223e-06	0.000207571121631909	FALSE	FALSE	down-regulated
ENSDARG00000062968	ENSDARG00000062968	sbf1	47.9265370554472	-3.36549035389767	0.821186195781144	4.94019802156874e-06	0.000244474368981274	FALSE	FALSE	down-regulated
ENSDARG00000100420	ENSDARG00000100420	tpcn2	15.369339834641	-3.36082348395594	0.88315785804574	1.43295496338235e-05	0.00053943354981736	FALSE	FALSE	down-regulated
ENSDARG00000101707	ENSDARG00000101707	si:ch211-156b7.4	12.3924764451449	-3.35906539417731	1.14995144868005	0.000155424911437102	0.00325781949709325	FALSE	FALSE	down-regulated
ENSDARG00000043938	ENSDARG00000043938	lrrc57	7.60368608279329	-3.34712450649734	1.1712373337007	0.000179599281000966	0.00359320382456174	FALSE	FALSE	down-regulated
ENSDARG00000056690	ENSDARG00000056690	mtmr1a	15.3815628591134	-3.3466331289012	1.38622261421113	0.000388966523567456	0.00640549226685099	FALSE	FALSE	down-regulated
ENSDARG00000075092	ENSDARG00000075092	si:dkey-52l18.4	6.76308011512578	-3.33708580082944	1.19855619892976	0.000210219301279126	0.00405384188079553	FALSE	FALSE	down-regulated
ENSDARG00000103922	ENSDARG00000103922	bod1	12.9994814536225	-3.33088373939745	0.809750040296955	4.85046728790855e-06	0.000240831340922901	FALSE	FALSE	down-regulated
ENSDARG00000003189	ENSDARG00000003189	psmd1	18.0746693858761	-3.3167588802784	0.731372137392535	8.39134239120811e-07	5.97183866840977e-05	FALSE	FALSE	down-regulated
ENSDARG00000016122	ENSDARG00000016122	ptrhd1	3.82100726227294	-3.31067675490922	1.51659803997105	0.000555018530538349	0.00824528025735152	FALSE	FALSE	down-regulated
ENSDARG00000077249	ENSDARG00000077249	gmip	15.1938374770797	-3.30115626177934	1.1322521893749	0.000168916415540375	0.00348200804172538	FALSE	FALSE	down-regulated
ENSDARG00000030608	ENSDARG00000030608	rhogd	7.89387328935266	-3.29595405630683	1.34119755434422	0.0003920526629283	0.00642459106081518	FALSE	FALSE	down-regulated
ENSDARG00000099532	ENSDARG00000099532	ubl3a	3.86931973999943	-3.28523348556038	1.57300160243285	0.000638662937205132	0.00923990086789032	FALSE	FALSE	down-regulated
ENSDARG00000011783	ENSDARG00000011783	stag2a	39.9123007901378	-3.2724319167617	0.702214255478724	4.97001358475456e-07	4.0149650283328e-05	FALSE	FALSE	down-regulated
ENSDARG00000045360	ENSDARG00000045360	flj11011l	12.7802701619506	-3.26836380534012	0.820376738977644	8.48991464973572e-06	0.000376503781721959	FALSE	FALSE	down-regulated
ENSDARG00000033579	ENSDARG00000033579	mtrf1	3.11957374637933	-3.2651441560942	1.61102600634105	0.000698774440694241	0.00993063873899608	FALSE	FALSE	down-regulated
ENSDARG00000090598	ENSDARG00000090598	pkp1a	4.80491907024949	-3.26079309675366	1.59830623828452	0.000695972229557218	0.00990600473403107	FALSE	FALSE	down-regulated
ENSDARG00000052617	ENSDARG00000052617	raver1	104.63795060692	-3.23967503153141	0.641293427412061	7.54318197554964e-08	9.0913592439185e-06	FALSE	FALSE	down-regulated
ENSDARG00000044484	ENSDARG00000044484	cdc23	36.3130804819978	-3.22102481281632	0.712407389845766	9.93801110965805e-07	6.87609148304813e-05	FALSE	FALSE	down-regulated
ENSDARG00000030479	ENSDARG00000030479	hmgb1b	35.5141187624858	-3.21777298033489	1.01501468898576	0.000104745124693785	0.00244979012292429	FALSE	FALSE	down-regulated
ENSDARG00000063574	ENSDARG00000063574	mtg2	3.28730482675661	-3.20538302483248	1.52968181310245	0.000723354169368293	0.0102082417952872	FALSE	FALSE	not DE
ENSDARG00000076801	ENSDARG00000076801	arap3	12.8474184310058	-3.19981381723713	0.809916349086406	1.03262149298884e-05	0.000430171049503007	FALSE	FALSE	down-regulated
ENSDARG00000077745	ENSDARG00000077745	si:ch73-380l3.2	9.67707021724678	-3.19851923946951	0.984657151721195	8.81502917639086e-05	0.00216072259385274	FALSE	FALSE	down-regulated
ENSDARG00000102114	ENSDARG00000102114	ptdss1b	3.69669405536948	-3.19231135299647	1.74915556520831	0.000902824199115972	0.0120470604069537	FALSE	FALSE	not DE
ENSDARG00000103404	ENSDARG00000103404	uchl5	20.3263431437914	-3.18166414822483	0.797323967612347	9.11257901572708e-06	0.000395767446380091	FALSE	FALSE	down-regulated
ENSDARG00000062630	ENSDARG00000062630	dnah9l	9.29830656174659	-3.18151588391696	1.49469843011487	0.000724387517376979	0.010213180610565	FALSE	FALSE	not DE
ENSDARG00000105206	ENSDARG00000105206	hmgcrb	31.5284078913567	-3.16992456681262	0.798187197950556	9.89214223045514e-06	0.000418804718510346	FALSE	FALSE	down-regulated
ENSDARG00000091656	ENSDARG00000091656	lsm8	9.21647473156882	-3.16824671569304	0.81843746404833	1.41657303942626e-05	0.000538358122728748	FALSE	FALSE	down-regulated
ENSDARG00000100260	ENSDARG00000100260	them6	6.72721641324062	-3.15836823912025	1.01217378545358	0.000125866869494468	0.00280758263372363	FALSE	FALSE	down-regulated
ENSDARG00000016963	ENSDARG00000016963	slc16a1a	8.80759161522676	-3.15612645638438	1.22064407454518	0.000380356308141509	0.00630202330950649	FALSE	FALSE	down-regulated
ENSDARG00000069409	ENSDARG00000069409	gkup	15.2247538773663	-3.14420480112051	0.778332854631371	7.89503547191142e-06	0.000355395497372639	FALSE	FALSE	down-regulated
ENSDARG00000013928	ENSDARG00000013928	plekhb2	9.83737973106644	-3.14058444591825	0.941252208118826	7.45614614122895e-05	0.00192854084242359	FALSE	FALSE	down-regulated
ENSDARG00000058154	ENSDARG00000058154	znf385c	4.53836449782987	-3.13514032764895	1.33265776763114	0.000573451244666401	0.00846860558452506	FALSE	FALSE	down-regulated
ENSDARG00000068967	ENSDARG00000068967	zgc:153372	6.04781984183716	-3.12226049287677	1.29107524433758	0.000526233049332474	0.00790945258901546	FALSE	FALSE	down-regulated
ENSDARG00000100075	ENSDARG00000100075	abcg2a	6.87801982505265	-3.11960905584709	1.15923679695773	0.000327152636112128	0.00562634769470167	FALSE	FALSE	down-regulated
ENSDARG00000101369	ENSDARG00000101369	CABZ01090890.1	4.29250664616501	-3.11901977385347	1.49465575734884	0.000836333484131738	0.0113834279784598	FALSE	FALSE	not DE
ENSDARG00000063049	ENSDARG00000063049	thtpa	9.37855206576252	-3.11472655908882	0.873791045313155	4.02748267552436e-05	0.00121352275374419	FALSE	FALSE	down-regulated
ENSDARG00000074074	ENSDARG00000074074	rnf26	27.2980703957744	-3.10537234700733	0.577300149223875	1.52924382969854e-08	2.85681862935558e-06	FALSE	FALSE	down-regulated
ENSDARG00000003320	ENSDARG00000003320	fam91a1	10.1609478119278	-3.09819878723836	0.925365535529132	7.55008622017862e-05	0.00194544894069947	FALSE	FALSE	down-regulated
ENSDARG00000024874	ENSDARG00000024874	dock4b	35.7339393299439	-3.09571264293209	0.649865395896004	3.69055801120033e-07	3.16984996996488e-05	FALSE	FALSE	down-regulated
ENSDARG00000027154	ENSDARG00000027154	tpd52l2a	27.0406856634961	-3.09429031491967	0.758408544535676	7.1361397508949e-06	0.000327146038580136	FALSE	FALSE	down-regulated
ENSDARG00000078059	ENSDARG00000078059	nudcd2	6.97425033058429	-3.08346465206014	1.20222406091945	0.000430345235520015	0.0068712708812464	FALSE	FALSE	down-regulated
ENSDARG00000063522	ENSDARG00000063522	bbs4	7.02292874198154	-3.07855490184025	1.68274694901258	0.00111473664625361	0.0139999145384826	FALSE	FALSE	not DE
ENSDARG00000098911	ENSDARG00000098911	zgc:153293	15.5110749896625	-3.07821068474087	0.696067741879602	1.79241285035673e-06	0.000108014556647505	FALSE	FALSE	down-regulated
ENSDARG00000042620	ENSDARG00000042620	gstr	14.2006276226958	-3.05479028218508	0.780715789670422	1.37340155404039e-05	0.000529007376936435	FALSE	FALSE	down-regulated
ENSDARG00000099236	ENSDARG00000099236	sept10	14.3053503033805	-3.04352519154629	0.829052492660151	3.11631155697154e-05	0.000986721953791095	FALSE	FALSE	down-regulated
ENSDARG00000077364	ENSDARG00000077364	mapk9	15.3869383347799	-3.02934922914139	1.10475181471949	0.000327127484818611	0.00562634769470167	FALSE	FALSE	down-regulated
ENSDARG00000067801	ENSDARG00000067801	CABZ01064472.1	4.40036308882874	-3.02610737318142	1.71133941806854	0.00126291584668286	0.0153699326780743	FALSE	FALSE	not DE
ENSDARG00000029639	ENSDARG00000029639	tomm70a	38.2431416645912	-3.02164190973302	0.53217180852955	3.08192469799646e-09	8.08059028272931e-07	FALSE	FALSE	down-regulated
ENSDARG00000098174	ENSDARG00000098174	NA	6.63709608791091	-3.01767847470282	1.4018945951115	0.000893350094196394	0.0119526563632633	FALSE	FALSE	not DE
ENSDARG00000022978	ENSDARG00000022978	tmpob	57.9467290688451	-2.99810042433232	0.626991765316649	3.74019002009744e-07	3.19412227716322e-05	FALSE	FALSE	down-regulated
ENSDARG00000075697	ENSDARG00000075697	si:ch73-380l3.2	7.88615989178612	-2.98892293019566	1.65805472298711	0.00132874150356243	0.0159191682261842	FALSE	FALSE	not DE
ENSDARG00000037628	ENSDARG00000037628	trpt1	8.3619875838593	-2.98606661251875	0.911934193561543	0.000102052701266285	0.00240944331820636	FALSE	FALSE	down-regulated
ENSDARG00000104768	ENSDARG00000104768	akap17a	56.245009243576	-2.98594430427282	0.623203376960206	3.61544167705565e-07	3.12328184182639e-05	FALSE	FALSE	down-regulated
ENSDARG00000089967	ENSDARG00000089967	si:ch211-59o9.10	69.0604028502248	-2.98474456278576	0.629163065445457	4.54274236642665e-07	3.73029036627727e-05	FALSE	FALSE	down-regulated
ENSDARG00000073923	ENSDARG00000073923	adck2	24.9117763463343	-2.98205655109847	0.656351029644025	1.15591817236658e-06	7.71005422711026e-05	FALSE	FALSE	down-regulated
ENSDARG00000074465	ENSDARG00000074465	vps13c	27.7625529476453	-2.97293575290605	0.833374127147103	4.57782530705284e-05	0.00134676376405324	FALSE	FALSE	down-regulated
ENSDARG00000014239	ENSDARG00000014239	esyt1b	29.0270522156414	-2.97277625661499	1.24042381990633	0.000653591759643533	0.00941033607694856	FALSE	FALSE	down-regulated
ENSDARG00000061062	ENSDARG00000061062	nemp2	31.6814457121021	-2.96888484989727	0.533313193277751	6.15169869469527e-09	1.35201672047384e-06	FALSE	FALSE	down-regulated
ENSDARG00000039729	ENSDARG00000039729	asap1b	53.3018506439951	-2.95852657419681	0.721910838533011	7.60553667738686e-06	0.000345485549068531	FALSE	FALSE	down-regulated
ENSDARG00000018397	ENSDARG00000018397	hpca	10.3113216550063	-2.95257144561019	1.12022414997276	0.000435591095565077	0.00691807537005322	FALSE	FALSE	down-regulated
ENSDARG00000006678	ENSDARG00000006678	pth2ra	3.2094975249871	-2.94700974184821	1.62563037093082	0.00142010114649088	0.0167377063362037	FALSE	FALSE	not DE
ENSDARG00000069175	ENSDARG00000069175	vps4b	30.8196282220669	-2.94478911314354	0.594526883120334	1.69584622865976e-07	1.65649816256994e-05	FALSE	FALSE	down-regulated
ENSDARG00000027491	ENSDARG00000027491	uros	6.67511946560568	-2.94161068393562	1.310743303294	0.000864552634396626	0.0116508017322431	FALSE	FALSE	not DE
ENSDARG00000043357	ENSDARG00000043357	tbl2	30.1319763157968	-2.93657349326572	0.671254504757608	2.53221663564721e-06	0.000140602424458491	FALSE	FALSE	down-regulated
ENSDARG00000076437	ENSDARG00000076437	zgc:163143	18.2576474041543	-2.91693675626049	0.601845171341179	2.95667829323402e-07	2.64596150253787e-05	FALSE	FALSE	down-regulated
ENSDARG00000038917	ENSDARG00000038917	rad50	9.77678130413895	-2.91277744463164	1.05621446723133	0.000356285098605286	0.00599626216064865	FALSE	FALSE	down-regulated
ENSDARG00000007955	ENSDARG00000007955	iars1	27.12580606987	-2.91023635198819	0.655910141309687	1.98634343695125e-06	0.000115509348891971	FALSE	FALSE	down-regulated
ENSDARG00000102800	ENSDARG00000102800	CABZ01081752.2	22.7733544390183	-2.90608019824341	0.786389604764387	3.27378639664736e-05	0.00102403312870734	FALSE	FALSE	down-regulated
ENSDARG00000041609	ENSDARG00000041609	adarb1a	13.3601003873051	-2.89296862945942	0.990446158956056	0.000257210790931992	0.00470915232781565	FALSE	FALSE	down-regulated
ENSDARG00000038938	ENSDARG00000038938	itprid2	19.0676250449589	-2.8888654539767	0.793700411721088	3.95789116644461e-05	0.00119738225673107	FALSE	FALSE	down-regulated
ENSDARG00000019572	ENSDARG00000019572	taf7	18.9880239913278	-2.88834556886113	1.08683394550359	0.000445109572811405	0.00703807278954958	FALSE	FALSE	down-regulated
ENSDARG00000015937	ENSDARG00000015937	kptn	11.4533897001034	-2.88597553302665	1.02121611933754	0.000317259269952315	0.00551972036022974	FALSE	FALSE	down-regulated
ENSDARG00000005425	ENSDARG00000005425	wdfy1	4.49301671519377	-2.88018869186876	1.52584592721557	0.00148549098105674	0.0172873451224238	FALSE	FALSE	not DE
ENSDARG00000032769	ENSDARG00000032769	slc38a9	24.1572923692122	-2.87648703355451	0.979660061932979	0.00025236224543145	0.00465116261901461	FALSE	FALSE	down-regulated
ENSDARG00000055279	ENSDARG00000055279	b3gat1b	3.74675466944468	-2.87622793761506	1.64827164681351	0.00167392503416058	0.018837959062899	FALSE	FALSE	not DE
ENSDARG00000111350	ENSDARG00000111350	BX324177.11	2.78529485627884	-2.87500535146565	1.78383309816046	0.00174387890302721	0.0193627564678616	FALSE	FALSE	not DE
ENSDARG00000077839	ENSDARG00000077839	dhx30	25.8905191865855	-2.87019650031253	0.710699947234273	1.03333159432305e-05	0.000430171049503007	FALSE	FALSE	down-regulated
ENSDARG00000031198	ENSDARG00000031198	hmg20a	29.8539201974547	-2.86495951641863	0.730243218042056	1.57834961903262e-05	0.000582430495220804	FALSE	FALSE	down-regulated
ENSDARG00000052073	ENSDARG00000052073	blcap	62.0785080357841	-2.86177589866519	0.567924913233861	1.18920854437069e-07	1.28787838374058e-05	FALSE	FALSE	down-regulated
ENSDARG00000051986	ENSDARG00000051986	ndufs8a	30.8880494362994	-2.85493030016553	0.541205231227408	3.46028846204005e-08	5.33134134692665e-06	FALSE	FALSE	down-regulated
ENSDARG00000008491	ENSDARG00000008491	si:ch211-107o10.3	10.4684843059587	-2.84689968266713	1.07515497158173	0.000471750041140267	0.00729966732047627	FALSE	FALSE	down-regulated
ENSDARG00000039974	ENSDARG00000039974	rai14	30.8296568297998	-2.84634690739789	0.721932284847081	1.49715695710462e-05	0.000559375268098213	FALSE	FALSE	down-regulated
ENSDARG00000068030	ENSDARG00000068030	si:cabz01007802.1	2.59768058032033	-2.83068126513574	1.55777837336245	0.00171237261876392	NA	FALSE	FALSE	not DE
ENSDARG00000113737	ENSDARG00000113737	LO018287.1	2.74340935657224	-2.82989280198978	1.54751376817914	0.00169686503247603	0.0189817723879897	FALSE	FALSE	not DE
ENSDARG00000004502	ENSDARG00000004502	rcor3	8.46604362559625	-2.82717277162783	0.876564283697431	0.000132862995989388	0.00290722909965066	FALSE	FALSE	down-regulated
ENSDARG00000009170	ENSDARG00000009170	ctr9	39.9323577906301	-2.81603702326399	0.544516564861455	6.23278415955838e-08	7.89397959869491e-06	FALSE	FALSE	down-regulated
ENSDARG00000055548	ENSDARG00000055548	npat	46.1609077284367	-2.81210269575187	0.766435759576486	3.85218803597519e-05	0.0011773200449417	FALSE	FALSE	down-regulated
ENSDARG00000061185	ENSDARG00000061185	nat15	8.73602898395299	-2.79129379735586	1.05791375422392	0.000505457479730912	0.00770036904646124	FALSE	FALSE	down-regulated
ENSDARG00000102375	ENSDARG00000102375	si:ch211-204c21.1	12.3086604638622	-2.79113242282541	0.828250935976086	9.36678628277586e-05	0.00225421289848769	FALSE	FALSE	down-regulated
ENSDARG00000070644	ENSDARG00000070644	ttpal	15.9403288546718	-2.7907996731165	0.806063955527751	7.25547909001825e-05	0.00189568417832732	FALSE	FALSE	down-regulated
