gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000037628	ENSDARG00000037628	trpt1	8.3619875838593	-2.80248767607714	1.37944916343932	0.0002286514913387	0.00886442091484616	FALSE	FALSE	down-regulated
ENSDARG00000007639	ENSDARG00000007639	cnot4b	37.3595828923777	-2.79501990270376	0.576805030223435	7.62153990694497e-08	1.31801259222236e-05	FALSE	FALSE	down-regulated
ENSDARG00000009958	ENSDARG00000009958	cbl	14.2423238870053	-2.79435451125273	0.850861898554501	2.88360734113196e-05	0.00184923335780675	FALSE	FALSE	down-regulated
ENSDARG00000018397	ENSDARG00000018397	hpca	10.3113216550063	-2.78749951899239	1.30176780875585	0.00021305782124358	0.00840813570964089	FALSE	FALSE	down-regulated
ENSDARG00000103404	ENSDARG00000103404	uchl5	20.3263431437914	-2.77649568023233	0.831671635431563	2.61103404814175e-05	0.00172473927188625	FALSE	FALSE	down-regulated
ENSDARG00000044573	ENSDARG00000044573	cdc42	48.670017586608	-2.76726026134605	0.672519579481694	2.08467184313354e-06	0.000213901228917789	FALSE	FALSE	down-regulated
ENSDARG00000004177	ENSDARG00000004177	fam169ab	13.2089966088389	-2.76261751028397	0.873060272204059	4.15215043564202e-05	0.00239304250213418	FALSE	FALSE	down-regulated
ENSDARG00000086458	ENSDARG00000086458	hdac10	17.2279454565737	-2.75982496660598	0.965111890091662	7.98292905037403e-05	0.00385157558038579	FALSE	FALSE	down-regulated
ENSDARG00000104296	ENSDARG00000104296	zgc:165508	15.6625349458976	-2.75147390769841	0.789612689922875	1.85095444984873e-05	0.00131281290035124	FALSE	FALSE	down-regulated
ENSDARG00000062968	ENSDARG00000062968	sbf1	47.9265370554472	-2.73893466777731	0.816440375482059	2.72284797097496e-05	0.00177573530174897	FALSE	FALSE	down-regulated
ENSDARG00000098211	ENSDARG00000098211	wrn	23.3443289566401	-2.73740942151337	0.907837840633185	6.12901326795193e-05	0.0031976828205779	FALSE	FALSE	down-regulated
ENSDARG00000041921	ENSDARG00000041921	hsbp1b	21.2790564353952	-2.72641661830435	1.10231770105367	0.000163649394912679	0.00686301862970312	FALSE	FALSE	down-regulated
ENSDARG00000104314	ENSDARG00000104314	nrg1	18.525094612408	-2.72632285094679	0.902357129004559	6.20127071331361e-05	0.00321359453025622	FALSE	FALSE	down-regulated
ENSDARG00000025332	ENSDARG00000025332	rbm28	63.5773553117748	-2.69126573026736	0.629932690255606	1.31080850118297e-06	0.000144104668869336	FALSE	FALSE	down-regulated
ENSDARG00000052010	ENSDARG00000052010	ciao2b	23.1622930113114	-2.6858546997887	0.665989027667635	3.44733478605829e-06	0.000317712153845647	FALSE	FALSE	down-regulated
ENSDARG00000019438	ENSDARG00000019438	rnf13	12.6240128994819	-2.68292651285922	0.806493079181211	3.31624846929519e-05	0.00206641215347863	FALSE	FALSE	down-regulated
ENSDARG00000101385	ENSDARG00000101385	f8	43.2172525589987	-2.66660379212137	1.0845223777212	0.000191073011298505	0.00780054301563737	FALSE	FALSE	down-regulated
ENSDARG00000076139	ENSDARG00000076139	si:dkey-71p21.13	4.23678582414466	-2.65431068173405	1.62428131150331	0.000407164136651118	0.0130555483899945	FALSE	FALSE	not DE
ENSDARG00000009607	ENSDARG00000009607	ccnc	38.8483782753291	-2.63776313640536	0.586865422034431	5.64275093096024e-07	7.29811593095875e-05	FALSE	FALSE	down-regulated
ENSDARG00000090301	ENSDARG00000090301	usp48	28.167534956703	-2.62423356388901	0.647888997721651	3.69421782591182e-06	0.000334457097403581	FALSE	FALSE	down-regulated
ENSDARG00000071450	ENSDARG00000071450	tdrd5	8.86297747033463	-2.62393355171547	0.77821039998724	3.34223860440521e-05	0.00207420945001615	FALSE	FALSE	down-regulated
ENSDARG00000105712	ENSDARG00000105712	CU467646.8	36.6521550259036	-2.6213778441785	0.673214688598281	6.62983104253449e-06	0.000550261208641093	FALSE	FALSE	down-regulated
ENSDARG00000076179	ENSDARG00000076179	ngef	12.7154338385272	-2.61641325603972	0.951361558831045	0.000133688130082913	0.00586209119688353	FALSE	FALSE	down-regulated
ENSDARG00000078059	ENSDARG00000078059	nudcd2	6.97425033058429	-2.61573352568199	1.18666558529964	0.000294978654766843	0.0104368194839459	FALSE	FALSE	not DE
ENSDARG00000007108	ENSDARG00000007108	lipia	4.88564602606614	-2.61553850678579	1.51608177291453	0.000425807891006677	0.013432312995165	FALSE	FALSE	not DE
ENSDARG00000030479	ENSDARG00000030479	hmgb1b	35.5141187624858	-2.60835024377087	1.09342452022863	0.000240493651069496	0.00913935255212499	FALSE	FALSE	down-regulated
ENSDARG00000042620	ENSDARG00000042620	gstr	14.2006276226958	-2.6016318183842	0.773401308436168	3.57638371428968e-05	0.00215859300967186	FALSE	FALSE	down-regulated
ENSDARG00000037507	ENSDARG00000037507	kctd12b	13.5565359096886	-2.59268068097666	1.08385275259457	0.0002467392510482	0.00933062361887678	FALSE	FALSE	down-regulated
ENSDARG00000062058	ENSDARG00000062058	slc12a7b	32.2159125467349	-2.58397020914856	0.844677180797572	7.74514136448704e-05	0.00376042494450536	FALSE	FALSE	down-regulated
ENSDARG00000100632	ENSDARG00000100632	BX649328.1	19.5826044560165	-2.56919776834544	1.11239878406366	0.000289279146016614	0.0103062392044947	FALSE	FALSE	not DE
ENSDARG00000038917	ENSDARG00000038917	rad50	9.77678130413895	-2.55303385738562	1.29446497544938	0.000423322235426649	0.0134087598599981	FALSE	FALSE	not DE
ENSDARG00000099730	ENSDARG00000099730	pkma	19.6936232198729	-2.54000857613311	0.882954419988865	0.00012363669134391	0.00548646469980171	FALSE	FALSE	down-regulated
ENSDARG00000007691	ENSDARG00000007691	cul1b	29.180090812778	-2.53782183272586	0.68004830497997	1.37491059135512e-05	0.00103225604446569	FALSE	FALSE	down-regulated
ENSDARG00000104906	ENSDARG00000104906	mtr	14.8511088715798	-2.53240890887684	0.839522048546135	9.43163375427264e-05	0.00443921330617768	FALSE	FALSE	down-regulated
ENSDARG00000112166	ENSDARG00000112166	AL929029.11	4.36146143645741	-2.52991915181203	1.55667151439075	0.00053359166406448	0.015887894115367	FALSE	FALSE	not DE
