gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000105175	ENSDARG00000105175	CR547131.1	6.21732656569168	-3.64671259255183	2.6410397425337	7.43622293452076e-05	0.00588800131955354	FALSE	FALSE	down-regulated
ENSDARG00000031489	ENSDARG00000031489	ognb	18.0808071965572	-3.62112087886942	1.10198874155213	4.77703593097877e-07	0.000102228568922946	FALSE	FALSE	down-regulated
ENSDARG00000075766	ENSDARG00000075766	sccpdha.1	4.91374762601186	-3.4199081963649	2.38602770618109	7.42331942960492e-05	0.00588800131955354	FALSE	FALSE	down-regulated
ENSDARG00000054748	ENSDARG00000054748	cuedc1b	20.7683917307757	-3.40987841333371	0.83293103222253	4.37051604546539e-08	1.3058772093583e-05	FALSE	FALSE	down-regulated
ENSDARG00000103237	ENSDARG00000103237	si:ch73-299h12.8	4.85977084402398	-3.21963843369607	1.89498679865488	4.98737134917521e-05	0.00446214760935246	FALSE	FALSE	down-regulated
ENSDARG00000101385	ENSDARG00000101385	f8	43.2172525589987	-3.19844965328866	0.978837078261108	1.430395907849e-06	0.000248920325238427	FALSE	FALSE	down-regulated
ENSDARG00000101166	ENSDARG00000101166	BX005396.3	5.3692463669646	-3.12719084254896	2.34123523192622	0.000110692428287227	0.00779077908602902	FALSE	FALSE	down-regulated
ENSDARG00000075619	ENSDARG00000075619	cenpo	10.3605478114263	-3.08833638621152	1.40074588236025	2.19238735346439e-05	0.00237798946092205	FALSE	FALSE	down-regulated
ENSDARG00000011466	ENSDARG00000011466	afg1la	20.0260378776528	-3.04695230456318	0.849676904064769	8.66784360435344e-07	0.000167395086973831	FALSE	FALSE	down-regulated
ENSDARG00000078059	ENSDARG00000078059	nudcd2	6.97425033058429	-3.02695048825386	1.48334184915309	3.30415089647601e-05	0.00332424219648493	FALSE	FALSE	down-regulated
ENSDARG00000008237	ENSDARG00000008237	sars1	29.1935154769076	-2.98368882221249	0.761627269344809	3.66924021817283e-07	8.30086972785499e-05	FALSE	FALSE	down-regulated
ENSDARG00000076659	ENSDARG00000076659	cdca7b	36.7235157135259	-2.92226659439965	0.703839033120304	1.97865384746918e-07	5.05386489169709e-05	FALSE	FALSE	down-regulated
ENSDARG00000021149	ENSDARG00000021149	cbr1l	23.6290972023762	-2.91778638161661	0.862204155766515	2.22978608147777e-06	0.000361829452401047	FALSE	FALSE	down-regulated
ENSDARG00000044914	ENSDARG00000044914	suclg2	18.51499297622	-2.89699243101371	0.999798522524504	7.73693635088084e-06	0.00102959768111386	FALSE	FALSE	down-regulated
ENSDARG00000092561	ENSDARG00000092561	pimr201	70.3236807604732	-2.84246303858784	1.2459957540402	2.954897048865e-05	0.0030385551731056	FALSE	FALSE	down-regulated
ENSDARG00000071583	ENSDARG00000071583	gtf3ab	52.5966710663348	-2.836965571391	0.601310131373062	2.78074438692914e-08	8.6344839434137e-06	FALSE	FALSE	down-regulated
ENSDARG00000095821	ENSDARG00000095821	si:dkey-122a22.2	7.97246219866706	-2.79823257745953	1.1012902168954	2.01433977525168e-05	0.00223070522243955	FALSE	FALSE	down-regulated
ENSDARG00000059960	ENSDARG00000059960	plch2a	23.0129848460731	-2.77399857345796	0.957395133990858	1.03688927456583e-05	0.00128282644937691	FALSE	FALSE	down-regulated
ENSDARG00000042620	ENSDARG00000042620	gstr	14.2006276226958	-2.75643364781492	0.988105765092845	1.35543262338626e-05	0.00163852145220953	FALSE	FALSE	down-regulated
ENSDARG00000051809	ENSDARG00000051809	btr12	12.7442247590924	-2.72369672273078	1.52812571532965	8.18456004011317e-05	0.00626138612537354	FALSE	FALSE	down-regulated
ENSDARG00000023840	ENSDARG00000023840	pfkfb2a	10.4142531107073	-2.68074368322687	0.84244018457456	6.7990029151611e-06	0.000928181122107683	FALSE	FALSE	down-regulated
ENSDARG00000100420	ENSDARG00000100420	tpcn2	15.369339834641	-2.67236770728959	0.887109278755252	1.02499932043592e-05	0.00127810151483648	FALSE	FALSE	down-regulated
ENSDARG00000038917	ENSDARG00000038917	rad50	9.77678130413895	-2.63436133780965	1.21525822073605	5.40614310084383e-05	0.00474606554933194	FALSE	FALSE	down-regulated
ENSDARG00000031533	ENSDARG00000031533	ap5m1	18.6975057425894	-2.58858595387585	0.999645903971149	2.92570336432973e-05	0.00303532670683679	FALSE	FALSE	down-regulated
ENSDARG00000117502	ENSDARG00000117502	AL953875.1	5.04828724441305	-2.57566203255736	2.02780230938475	0.000207857285859226	0.0125532523297016	FALSE	FALSE	not DE
ENSDARG00000058154	ENSDARG00000058154	znf385c	4.53836449782987	-2.57371973400769	1.84650978241204	0.000175901752129904	0.0110930981789383	FALSE	FALSE	not DE
ENSDARG00000102891	ENSDARG00000102891	ppp1r26	37.5439948033705	-2.56408883118318	0.683197422116414	1.91537926989388e-06	0.000325440984836042	FALSE	FALSE	down-regulated
ENSDARG00000052010	ENSDARG00000052010	ciao2b	23.1622930113114	-2.55019747914247	0.651433261781283	1.19534921631899e-06	0.000218913248399177	FALSE	FALSE	down-regulated
ENSDARG00000090778	ENSDARG00000090778	ttll1	11.1316270641873	-2.54140357614934	0.77583434847548	7.41119177199592e-06	0.000994607058485825	FALSE	FALSE	down-regulated
ENSDARG00000076476	ENSDARG00000076476	zgc:173770	17.1813773779136	-2.51024738767421	0.984237570981453	3.73489438232914e-05	0.00364047912642096	FALSE	FALSE	down-regulated
ENSDARG00000003167	ENSDARG00000003167	mlst8	31.1511681428547	-2.50937529663878	0.782488802186568	9.37722906957178e-06	0.00118798239636591	FALSE	FALSE	down-regulated
ENSDARG00000086158	ENSDARG00000086158	ccbe1	12.1006761696763	-2.50930194460829	0.683088843723916	2.70640107119647e-06	0.000432914821853206	FALSE	FALSE	down-regulated
ENSDARG00000035870	ENSDARG00000035870	laptm4b	28.4838967713961	-2.49022402003037	1.14138443423267	7.16157401253651e-05	0.00575688761738721	FALSE	FALSE	down-regulated
ENSDARG00000105712	ENSDARG00000105712	CU467646.8	36.6521550259036	-2.4855997804219	0.715937272005041	4.98864959848036e-06	0.000711714009383199	FALSE	FALSE	down-regulated
ENSDARG00000018397	ENSDARG00000018397	hpca	10.3113216550063	-2.47663600448186	1.05094595717757	5.61234624342277e-05	0.00480543643427862	FALSE	FALSE	down-regulated
ENSDARG00000057644	ENSDARG00000057644	adam8b	8.64634145019865	-2.46208622205638	0.970458237178618	4.25013711462595e-05	0.00391414352887845	FALSE	FALSE	down-regulated
ENSDARG00000106724	ENSDARG00000106724	CU655961.3	11.086531533853	-2.45677774563048	1.06468879623633	6.34402512538214e-05	0.00534382882369956	FALSE	FALSE	down-regulated
ENSDARG00000071450	ENSDARG00000071450	tdrd5	8.86297747033463	-2.45050515758199	0.746725984279568	8.75527653430465e-06	0.00112722405851422	FALSE	FALSE	down-regulated
ENSDARG00000041689	ENSDARG00000041689	usf1	18.9627726798451	-2.42059740341186	0.630880948340954	1.93176639142384e-06	0.000325440984836042	FALSE	FALSE	down-regulated
ENSDARG00000062008	ENSDARG00000062008	hs2st1b	38.6190274101412	-2.40986839025426	0.536662272916755	1.97602526392589e-07	5.05386489169709e-05	FALSE	FALSE	down-regulated
ENSDARG00000009886	ENSDARG00000009886	rnf114	16.9679147110764	-2.40538249616564	0.680262590517526	4.82218628066289e-06	0.000694219472187068	FALSE	FALSE	down-regulated
ENSDARG00000073893	ENSDARG00000073893	dnase2	23.729537415417	-2.39187078971241	1.0933653880947	8.78722619585253e-05	0.00662640543035813	FALSE	FALSE	down-regulated
ENSDARG00000102308	ENSDARG00000102308	ttc39c	18.272249221929	-2.3756876688012	1.07286707548044	8.74806231124921e-05	0.00662640543035813	FALSE	FALSE	down-regulated
ENSDARG00000005972	ENSDARG00000005972	ric8b	9.76502038451164	-2.34702583751957	1.05384061005934	9.13562755367216e-05	0.0067603643897174	FALSE	FALSE	down-regulated
ENSDARG00000019438	ENSDARG00000019438	rnf13	12.6240128994819	-2.33783705947783	0.92316306977012	5.57839928333271e-05	0.00480543643427862	FALSE	FALSE	down-regulated
ENSDARG00000099730	ENSDARG00000099730	pkma	19.6936232198729	-2.31693146963078	0.861578580449496	4.30071340000537e-05	0.00391414352887845	FALSE	FALSE	down-regulated
ENSDARG00000042698	ENSDARG00000042698	si:dkey-15j16.6	12.430315723778	-2.30550033684316	2.03932949718041	0.000345606052403321	0.0182433914861966	FALSE	FALSE	not DE
ENSDARG00000019338	ENSDARG00000019338	adprhl2	8.50970880748986	-2.2812820972024	1.15296464247785	0.000149284649599515	0.00997498612260726	FALSE	FALSE	down-regulated
ENSDARG00000062968	ENSDARG00000062968	sbf1	47.9265370554472	-2.27302509325401	0.908856487832374	6.74380734222786e-05	0.00556223609747502	FALSE	FALSE	down-regulated
ENSDARG00000090675	ENSDARG00000090675	NA	8.90521696405279	-2.25348929565648	1.00186149561763	0.000108153128722087	0.00765305786368417	FALSE	FALSE	down-regulated
ENSDARG00000099923	ENSDARG00000099923	zgc:154054	6.07400169938508	-2.20006870349358	1.28903897528599	0.000241652543742355	0.014069153245235	FALSE	FALSE	not DE
ENSDARG00000075072	ENSDARG00000075072	rpap1	28.2931052716506	-2.20000384072085	1.07417121106174	0.000163367624425704	0.0105724163993858	FALSE	FALSE	not DE
ENSDARG00000044573	ENSDARG00000044573	cdc42	48.670017586608	-2.19569726522916	0.703042142096986	1.94890889666956e-05	0.00217344516110276	FALSE	FALSE	down-regulated
ENSDARG00000070644	ENSDARG00000070644	ttpal	15.9403288546718	-2.19101187509314	0.797257586882298	4.75996753669109e-05	0.004307362623488	FALSE	FALSE	down-regulated
