gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000098595	ENSDARG00000098595	hist1h2a11	14.9803301771923	-0.0539301770334043	0.602026339325233	0.00215835808832598	0.729311358436197	FALSE	FALSE	not DE
ENSDARG00000089515	ENSDARG00000089515	si:dkeyp-46h3.5	9.82075360735503	-0.0404082778791922	0.52818074596397	0.00323428155885535	0.816689096484026	FALSE	FALSE	not DE
ENSDARG00000031496	ENSDARG00000031496	ap1ar	8.75594979775511	-0.0393102379674404	0.527234786685442	0.00351518927052939	0.81761762014137	FALSE	FALSE	not DE
ENSDARG00000003307	ENSDARG00000003307	stx16	15.5285491494627	-0.038488029233883	0.349885372170888	0.000684081776083592	0.451090437646762	FALSE	FALSE	not DE
ENSDARG00000019747	ENSDARG00000019747	hsd3b2	39.3588213929499	-0.0347048133282937	0.41857916948257	0.00202452118968095	0.729311358436197	FALSE	FALSE	not DE
ENSDARG00000043904	ENSDARG00000043904	pnrc1	5.68209573937386	-0.0335522624559548	0.494768479545519	0.00455272101973464	0.829066554199086	FALSE	FALSE	not DE
ENSDARG00000059606	ENSDARG00000059606	ccdc84	26.3794192146662	-0.0309386849874975	0.388851640288019	0.00218091976579158	0.729311358436197	FALSE	FALSE	not DE
ENSDARG00000018106	ENSDARG00000018106	eif2b3	7.23990259835742	-0.0292288905966737	0.433192806251396	0.00413721615767891	0.829066554199086	FALSE	FALSE	not DE
ENSDARG00000067824	ENSDARG00000067824	cntnap3	10.1340450100086	-0.0253810461107568	0.391624193864624	0.00434634593521281	0.829066554199086	FALSE	FALSE	not DE
ENSDARG00000039272	ENSDARG00000039272	pls1	11.0322890209387	-0.0221422890137379	0.365965103285379	0.00517049721231624	0.87803996025929	FALSE	FALSE	not DE
ENSDARG00000100990	ENSDARG00000100990	nme3	15.6920795577558	-0.0211079365445594	0.318528252658992	0.00341475793137111	0.81761762014137	FALSE	FALSE	not DE
ENSDARG00000093704	ENSDARG00000093704	si:dkeyp-46h3.8	22.443786451202	-0.0210244579054659	0.214379610382993	0.000743623846990023	0.451090437646762	FALSE	FALSE	not DE
ENSDARG00000117760	ENSDARG00000117760	CU929144.1	11.876243226271	-0.0200011233026205	0.366077644594105	0.00727380989783866	0.930102939251066	FALSE	FALSE	not DE
ENSDARG00000092018	ENSDARG00000092018	si:ch211-139a5.1	12.9406807665321	-0.0196560465714785	0.286612314351931	0.00281633425369979	0.774366749356167	FALSE	FALSE	not DE
ENSDARG00000078479	ENSDARG00000078479	mocs1	4.66078858502887	-0.0174334538965643	0.332121110896075	0.00769421167866132	0.930102939251066	FALSE	FALSE	not DE
ENSDARG00000008433	ENSDARG00000008433	unc45b	6.88580661605728	-0.0151601757172144	0.3096845817481	0.00920642399472687	0.981992104196169	FALSE	FALSE	not DE
ENSDARG00000097315	ENSDARG00000097315	BX927078.1	5.10347703628205	-0.0149436696777095	0.305364005079848	0.00911774936456946	0.981992104196169	FALSE	FALSE	not DE
ENSDARG00000077072	ENSDARG00000077072	si:ch73-280o22.2	4.22526594664475	-0.0145020130363781	0.312985293856345	0.011163940972829	1	FALSE	FALSE	not DE
ENSDARG00000035181	ENSDARG00000035181	slc25a46	9.66944291800514	-0.013917117587965	0.265821113663277	0.00656510963917577	0.930102939251066	FALSE	FALSE	not DE
ENSDARG00000032246	ENSDARG00000032246	tmtopsb	9.32024821026951	-0.0136549698255705	0.292251449297251	0.0103016455329862	1	FALSE	FALSE	not DE
ENSDARG00000055054	ENSDARG00000055054	bcl9l	3.69054949654364	-0.0122918753021836	0.247680835722256	0.00747988280499422	0.930102939251066	FALSE	FALSE	not DE
ENSDARG00000056347	ENSDARG00000056347	rab3aa	15.4503510683728	-0.0121131859016233	0.240289133995894	0.00696106914782757	0.930102939251066	FALSE	FALSE	not DE
ENSDARG00000042829	ENSDARG00000042829	si:dkey-30j22.1	5.40549712510055	-0.0120566031446126	0.246263082619451	0.00779703563457616	0.930102939251066	FALSE	FALSE	not DE
ENSDARG00000074057	ENSDARG00000074057	calm3b	91.7970450050565	-0.0119266275075515	0.136500029956576	0.00106295298931807	0.520218031801966	FALSE	FALSE	not DE
ENSDARG00000058728	ENSDARG00000058728	nudt2	18.4201262423222	-0.0118058658435749	0.184170934002817	0.00278905743400132	0.774366749356167	FALSE	FALSE	not DE
ENSDARG00000114169	ENSDARG00000114169	CR354435.2	41.797243202057	-0.0115632115082726	0.235865333443569	0.00754857341700288	0.930102939251066	FALSE	FALSE	not DE
ENSDARG00000077155	ENSDARG00000077155	si:ch211-157p22.10	5.92412706833019	-0.0113901222029074	0.255537448698617	0.0109438477869583	1	FALSE	FALSE	not DE
ENSDARG00000092965	ENSDARG00000092965	CU207275.1	6.96638026583755	-0.0111686084461744	0.264652818009573	0.0134803994758397	1	FALSE	FALSE	not DE
ENSDARG00000061168	ENSDARG00000061168	dhx34	14.7401050501138	-0.0107862826251733	0.210790712173084	0.00613815750679717	0.926188083312212	FALSE	FALSE	not DE
ENSDARG00000097372	ENSDARG00000097372	si:ch211-139d20.3	18.5266053560497	-0.0101649414216443	0.21077518288989	0.00746276998661645	0.930102939251066	FALSE	FALSE	not DE
ENSDARG00000078399	ENSDARG00000078399	acsl2	9.90790208659773	-0.0101589600889308	0.23533776691288	0.0115230625297286	1	FALSE	FALSE	not DE
ENSDARG00000053800	ENSDARG00000053800	si:ch211-276c2.4	7.99291293069432	-0.00960304308166823	0.234929476513381	0.0138142479500032	1	FALSE	FALSE	not DE
ENSDARG00000005453	ENSDARG00000005453	foxp2	3.31456869422242	-0.00948401335268458	0.235051766721355	0.0144337056892403	1	FALSE	FALSE	not DE
ENSDARG00000013524	ENSDARG00000013524	cyp2ae1	2.99880741506854	-0.00932410358747012	0.241465426239198	0.0170322269086697	1	FALSE	FALSE	not DE
ENSDARG00000074591	ENSDARG00000074591	eda	8.7682119296939	-0.00923789398080979	0.223624207220581	0.0129176077028703	1	FALSE	FALSE	not DE
ENSDARG00000020884	ENSDARG00000020884	gli2b	3.59448606373923	-0.00922881149348105	0.232571158317029	0.0151556132392654	1	FALSE	FALSE	not DE
ENSDARG00000089799	ENSDARG00000089799	si:ch73-41e3.7	4.90911459750062	-0.00914599864574672	0.22882409614119	0.0146364850557128	1	FALSE	FALSE	not DE
ENSDARG00000077039	ENSDARG00000077039	esama	7.47413121448763	-0.00850903768531075	0.21566197405609	0.0147227057720734	1	FALSE	FALSE	not DE
ENSDARG00000099679	ENSDARG00000099679	tent2	13.3739507643083	-0.00841050358224514	0.157230020331026	0.00481601280908879	0.839275020941629	FALSE	FALSE	not DE
ENSDARG00000105816	ENSDARG00000105816	BX855614.4	6.76103134841388	-0.00824108375836668	0.202359408669278	0.0127696137926453	1	FALSE	FALSE	not DE
ENSDARG00000093403	ENSDARG00000093403	si:ch73-376l24.4	7.64708336175509	-0.00799524191620725	0.194075339994465	0.0120239780560982	1	FALSE	FALSE	not DE
ENSDARG00000056797	ENSDARG00000056797	ppp2r2ca	12.8832583104539	-0.00796842304027752	0.211369315475238	0.0169288920022859	1	FALSE	FALSE	not DE
ENSDARG00000037199	ENSDARG00000037199	NA	84.8475662532712	-0.00774881019640323	0.0966365353426616	0.00176293746393296	0.681650788788828	FALSE	FALSE	not DE
ENSDARG00000007678	ENSDARG00000007678	ttyh3b	12.4292781237255	-0.00768286211787521	0.202822551938865	0.0162602177499466	1	FALSE	FALSE	not DE
ENSDARG00000037782	ENSDARG00000037782	sox8b	8.19020227583654	-0.00767216434268375	0.194440397083307	0.013877607546908	1	FALSE	FALSE	not DE
ENSDARG00000036670	ENSDARG00000036670	aplnrb	209.266066409463	-0.00748945870060115	0.180537252863907	0.0113613994807903	1	FALSE	FALSE	not DE
ENSDARG00000042141	ENSDARG00000042141	myo6b	5.25260968429435	-0.00740078428008397	0.202585412234737	0.0183303901275828	1	FALSE	FALSE	not DE
ENSDARG00000044642	ENSDARG00000044642	sc5d	9.54355567279632	-0.00738850901401321	0.176093992266489	0.010836785789147	1	FALSE	FALSE	not DE
ENSDARG00000089461	ENSDARG00000089461	ciz1b	9.52932346153478	-0.00736632317293709	0.190894310980468	0.0147956467025357	1	FALSE	FALSE	not DE
ENSDARG00000068729	ENSDARG00000068729	eif2ak2	8.29322360254568	-0.00729464005349162	0.197378299581168	0.0173775654818533	1	FALSE	FALSE	not DE
ENSDARG00000097789	ENSDARG00000097789	pon3.2	4.52681173887009	-0.00711705452496277	0.208706875326426	0.023480919639017	1	FALSE	FALSE	not DE
ENSDARG00000011618	ENSDARG00000011618	slc26a2	4.21484288275361	-0.00700470157517758	0.216750987950681	0.0287966326302304	1	FALSE	FALSE	not DE
ENSDARG00000069009	ENSDARG00000069009	si:ch211-147a11.3	41.3815713866427	-0.00673065571552302	0.113430762610935	0.00372770078779693	0.823622175846632	FALSE	FALSE	not DE
ENSDARG00000089951	ENSDARG00000089951	si:dkey-210j14.5	7.72129879427819	-0.006692653219685	0.179514394175336	0.0160828735109822	1	FALSE	FALSE	not DE
ENSDARG00000073731	ENSDARG00000073731	dok4	10.6285746746325	-0.00656233941168012	0.152222730562595	0.00951616658591592	1	FALSE	FALSE	not DE
ENSDARG00000024746	ENSDARG00000024746	hsp90aa1.2	3.89910960199668	-0.00646846740612016	0.202358902873848	0.0285905073831374	1	FALSE	FALSE	not DE
ENSDARG00000058561	ENSDARG00000058561	fbxo30a	33.2954002387533	-0.00642521394177346	0.110400026788618	0.00400892139709041	0.829066554199086	FALSE	FALSE	not DE
ENSDARG00000016765	ENSDARG00000016765	scamp3	11.8589697531554	-0.00614059616488561	0.152201543942546	0.0117572334709705	1	FALSE	FALSE	not DE
ENSDARG00000105393	ENSDARG00000105393	zgc:112234	98.097836919911	-0.00608089854999364	0.138056850766912	0.00880348049200593	0.970688399455099	FALSE	FALSE	not DE
ENSDARG00000092478	ENSDARG00000092478	sdhaf1	5.16789638411899	-0.00580449001101909	0.191604601164577	0.0330822855309028	1	FALSE	FALSE	not DE
ENSDARG00000033789	ENSDARG00000033789	ndufb7	6.19594854604201	-0.00576133893291053	0.160396775832607	0.0173452539583731	1	FALSE	FALSE	not DE
ENSDARG00000055565	ENSDARG00000055565	cacnb2b	3.28492484971509	-0.00569544212524163	0.195673017759441	0.0382755203912196	1	FALSE	FALSE	not DE
ENSDARG00000054874	ENSDARG00000054874	gpsm1b	3.12444379265229	-0.00565888982291261	0.172861568486415	0.024218730312455	1	FALSE	FALSE	not DE
ENSDARG00000092624	ENSDARG00000092624	sptbn4b	5.28117029177481	-0.00557934732495954	0.178849191416171	0.028877232824849	1	FALSE	FALSE	not DE
ENSDARG00000062397	ENSDARG00000062397	ndst1a	5.54893686758001	-0.00557848199108483	0.183999221881783	0.0322325214232188	1	FALSE	FALSE	not DE
ENSDARG00000023309	ENSDARG00000023309	spryd4	12.7014001033546	-0.00556215498952569	0.119110304724211	0.00749673443371606	0.930102939251066	FALSE	FALSE	not DE
ENSDARG00000094025	ENSDARG00000094025	si:dkey-237j10.2	4.10726405830514	-0.00553732762039092	0.168203451743262	0.023480216451694	1	FALSE	FALSE	not DE
ENSDARG00000054259	ENSDARG00000054259	nat10	29.9085162890305	-0.00547509034977481	0.0912151969695019	0.00427174389457468	0.829066554199086	FALSE	FALSE	not DE
ENSDARG00000018797	ENSDARG00000018797	crygmxl1	3.62748208003881	-0.00547119252150373	0.170768075098273	0.025844246164426	1	FALSE	FALSE	not DE
ENSDARG00000029952	ENSDARG00000029952	ampd2b	3.65268109501364	-0.00546392240467627	0.180846114480684	0.0322927837884325	1	FALSE	FALSE	not DE
ENSDARG00000009160	ENSDARG00000009160	kmo	9.01419521870787	-0.00545622248488685	0.169274274111391	0.0252329201799403	1	FALSE	FALSE	not DE
ENSDARG00000032532	ENSDARG00000032532	arpp19a	9.46357813869549	-0.0054530053820551	0.155810406588286	0.0186822241790432	1	FALSE	FALSE	not DE
ENSDARG00000087369	ENSDARG00000087369	cep162	19.8018192642641	-0.00544840407094336	0.135084110182126	0.0115883586568194	1	FALSE	FALSE	not DE
ENSDARG00000100166	ENSDARG00000100166	si:dkeyp-9d4.3	4.46631380902739	-0.00542883202208437	0.188494866596733	0.0387562162193187	1	FALSE	FALSE	not DE
ENSDARG00000074468	ENSDARG00000074468	prdm11	10.417435956543	-0.00533017971187772	0.158714018860929	0.0214871395988462	1	FALSE	FALSE	not DE
ENSDARG00000100280	ENSDARG00000100280	znfx1	23.270500146238	-0.00528321939054435	0.168646336814891	0.0276566165535651	1	FALSE	FALSE	not DE
ENSDARG00000040157	ENSDARG00000040157	glt8d1	8.00563745182841	-0.00521446344312266	0.163483623751674	0.025713710902149	1	FALSE	FALSE	not DE
ENSDARG00000113780	ENSDARG00000113780	zgc:173615	20.3398586636587	-0.00520927570419663	0.149551938582697	0.0187365272703554	1	FALSE	FALSE	not DE
ENSDARG00000074030	ENSDARG00000074030	myt1a	69.5314626387332	-0.00513485467413761	0.113204923139132	0.0083190584661273	0.935742821830846	FALSE	FALSE	not DE
ENSDARG00000117538	ENSDARG00000117538	CABZ01075068.1	12.0995858738696	-0.00507970988931575	0.176723359359089	0.0375986035105083	1	FALSE	FALSE	not DE
ENSDARG00000067817	ENSDARG00000067817	CABZ01083448.1	4.52418943427633	-0.00506893672738321	0.173299602784602	0.0351269192210334	1	FALSE	FALSE	not DE
ENSDARG00000117659	ENSDARG00000117659	CABZ01079280.1	24.269966058298	-0.0050315775806807	0.149505147482395	0.0209210463254843	1	FALSE	FALSE	not DE
ENSDARG00000045268	ENSDARG00000045268	tectb	4.89322053665972	-0.00502446158312351	0.161911424386427	0.0280063082991393	1	FALSE	FALSE	not DE
ENSDARG00000111785	ENSDARG00000111785	trappc2l	14.1051533760354	-0.00498494306687583	0.167320335455846	0.0324848748000364	1	FALSE	FALSE	not DE
ENSDARG00000093831	ENSDARG00000093831	znf1121	9.55887763605654	-0.00498191131700659	0.126547530985409	0.0125044455524254	1	FALSE	FALSE	not DE
ENSDARG00000092538	ENSDARG00000092538	BX927394.1	11.8728135129099	-0.00485358807027118	0.134680241524702	0.0164879346449472	1	FALSE	FALSE	not DE
ENSDARG00000074456	ENSDARG00000074456	setd9	3.0741323531106	-0.0048488246311191	0.176185756905838	0.0433258617360344	1	FALSE	FALSE	not DE
ENSDARG00000101178	ENSDARG00000101178	sh3rf2	4.04590317803806	-0.0048477821628631	0.166465776768854	0.0349168375541207	1	FALSE	FALSE	not DE
ENSDARG00000063258	ENSDARG00000063258	rfx5	6.75639444517711	-0.00482181602805435	0.16000999153278	0.0306616812006053	1	FALSE	FALSE	not DE
ENSDARG00000113609	ENSDARG00000113609	NA	5.80945793033609	-0.00474820816126451	0.168593948068981	0.0392169844842068	1	FALSE	FALSE	not DE
ENSDARG00000058835	ENSDARG00000058835	si:ch73-212j7.3	8.39804854043942	-0.00470715542545514	0.120998576498303	0.0130250618530728	1	FALSE	FALSE	not DE
ENSDARG00000117485	ENSDARG00000117485	FO681323.1	9.20806943407288	-0.00466096139236277	0.163977292774706	0.0375253861789071	1	FALSE	FALSE	not DE
ENSDARG00000027079	ENSDARG00000027079	znf804a	4.280481371273	-0.00458010820367224	0.174609344279529	0.0504980566138951	1	FALSE	FALSE	not DE
ENSDARG00000100252	ENSDARG00000100252	capzb	7.27480743127995	-0.00445791944406487	0.117978605759226	0.0142867472979729	1	FALSE	FALSE	not DE
ENSDARG00000077145	ENSDARG00000077145	adcy3a	3.27475188578751	-0.00445787329599673	0.166055781670115	0.045533783888537	1	FALSE	FALSE	not DE
ENSDARG00000115982	ENSDARG00000115982	CABZ01011673.1	8.20834037530015	-0.00444735190750456	0.161325143039286	0.041147804717143	1	FALSE	FALSE	not DE
ENSDARG00000100281	ENSDARG00000100281	si:dkeyp-6a3.1	6.39488398608966	-0.00443339568977725	0.151244710478353	0.0327774598000572	1	FALSE	FALSE	not DE
ENSDARG00000019815	ENSDARG00000019815	fn1a	60.3123327633316	-0.00434292802913418	0.0650642999303753	0.0051803860905947	0.87803996025929	FALSE	FALSE	not DE
ENSDARG00000100322	ENSDARG00000100322	fut10	4.21358172412337	-0.00431168014070273	0.16420126502185	0.0486662137607053	1	FALSE	FALSE	not DE
ENSDARG00000074852	ENSDARG00000074852	myo15b	4.4570071567612	-0.0042603057673055	0.155856391551638	0.0416242007517884	1	FALSE	FALSE	not DE
ENSDARG00000069295	ENSDARG00000069295	bcl6ab	5.24778659340754	-0.00425042637115931	0.148808223620943	0.0354164670072224	1	FALSE	FALSE	not DE
ENSDARG00000018820	ENSDARG00000018820	flncb	11.0242762771628	-0.00422498743143119	0.1983714652534	0.107662438626877	1	FALSE	FALSE	not DE
ENSDARG00000026476	ENSDARG00000026476	tia1l	181.073291225011	-0.00421554667311194	0.0397253002664931	0.0056717992258456	0.926188083312212	FALSE	FALSE	not DE
ENSDARG00000104384	ENSDARG00000104384	agbl1	25.2432446470101	-0.00416820897607981	0.121587409139916	0.0191886890887438	1	FALSE	FALSE	not DE
ENSDARG00000073944	ENSDARG00000073944	si:ch73-386h18.1	5.72670911826989	-0.00414098619474214	0.137220094577293	0.0289626956760074	1	FALSE	FALSE	not DE
ENSDARG00000087983	ENSDARG00000087983	igsf5a	6.34338377552111	-0.00409442147947506	0.136050550521366	0.0291569746806635	1	FALSE	FALSE	not DE
ENSDARG00000112131	ENSDARG00000112131	zgc:173552	34.2466835764783	-0.00409030537982388	0.130143199128132	0.0252234662922134	1	FALSE	FALSE	not DE
ENSDARG00000054302	ENSDARG00000054302	ehd4	7.89882197957669	-0.00404332610669531	0.133703370348179	0.0286051287833862	1	FALSE	FALSE	not DE
ENSDARG00000015829	ENSDARG00000015829	mov10a	77.1315721331543	-0.00401215239814057	0.0511537955760991	0.00575223176428756	0.926188083312212	FALSE	FALSE	not DE
ENSDARG00000026224	ENSDARG00000026224	fanci	49.5216448615489	-0.00400463079384365	0.0570329418779189	0.00590036946477961	0.926188083312212	FALSE	FALSE	not DE
ENSDARG00000070555	ENSDARG00000070555	ldlrad4a	3.93318989749786	-0.00399293913648227	0.14478731650728	0.0392482665795579	1	FALSE	FALSE	not DE
ENSDARG00000077620	ENSDARG00000077620	cdca7a	397.470934553957	-0.00398051586947471	0.0287947445949741	0.0104195338635916	1	FALSE	FALSE	not DE
ENSDARG00000112977	ENSDARG00000112977	CABZ01061591.1	5.62435977935814	-0.0039559911675152	0.140776170643865	0.0366017388341687	1	FALSE	FALSE	not DE
ENSDARG00000059972	ENSDARG00000059972	raly	2.87625262628482	-0.00391821589593563	0.154807110130236	0.0532613909984545	1	FALSE	FALSE	not DE
ENSDARG00000013310	ENSDARG00000013310	map3k15	10.2150524624933	-0.00388549449766063	0.148917287015328	0.0474325723448896	1	FALSE	FALSE	not DE
ENSDARG00000006288	ENSDARG00000006288	prdm5	3.17601709650053	-0.00388160881708049	0.145457494534827	0.0436969558779886	1	FALSE	FALSE	not DE
ENSDARG00000020001	ENSDARG00000020001	rad23aa	5.7091126796695	-0.00387307768250194	0.128469450293782	0.0286813435489329	1	FALSE	FALSE	not DE
ENSDARG00000018958	ENSDARG00000018958	nrarpb	7.52859698135156	-0.00386616930245012	0.126233218213342	0.0272414844896097	1	FALSE	FALSE	not DE
ENSDARG00000094345	ENSDARG00000094345	si:dkey-261l7.2	5.97141224838152	-0.0038327747759304	0.146651203783716	0.0468758854013584	1	FALSE	FALSE	not DE
ENSDARG00000074488	ENSDARG00000074488	ifngr1l	3.76725199357681	-0.00381677988845942	0.146580428389795	0.0474273744869361	1	FALSE	FALSE	not DE
ENSDARG00000061560	ENSDARG00000061560	stim1b	5.77184184723284	-0.00378158850235588	0.156788545760531	0.0626538204624726	1	FALSE	FALSE	not DE
ENSDARG00000088356	ENSDARG00000088356	tmem117	7.35291935918044	-0.00376001473787755	0.134069320237893	0.0363183190161116	1	FALSE	FALSE	not DE
ENSDARG00000117629	ENSDARG00000117629	BX005443.1	4.29393889330876	-0.00374912962349026	0.140749894427857	0.0434204916721377	1	FALSE	FALSE	not DE
ENSDARG00000006678	ENSDARG00000006678	pth2ra	6.4366913854894	-0.00372008409515541	0.14648691456164	0.0513854634945802	1	FALSE	FALSE	not DE
ENSDARG00000117550	ENSDARG00000117550	LO018168.1	8.40676742057242	-0.00370468156123878	0.118533075966003	0.0255014059903624	1	FALSE	FALSE	not DE
ENSDARG00000106808	ENSDARG00000106808	CU856622.1	5.93986553658935	-0.00364715045262347	0.124519396129225	0.0312519689009651	1	FALSE	FALSE	not DE
ENSDARG00000055092	ENSDARG00000055092	pora	31.3890067095933	-0.00361637805023322	0.0802893626535274	0.0108248343845643	1	FALSE	FALSE	not DE
ENSDARG00000103739	ENSDARG00000103739	bahcc1a	3.52229778925014	-0.00352425162138782	0.139175008068899	0.0508171901328858	1	FALSE	FALSE	not DE
ENSDARG00000004451	ENSDARG00000004451	tnfrsfa	3.89510327729213	-0.0035212111391069	0.135265028012506	0.0460944562460943	1	FALSE	FALSE	not DE
ENSDARG00000019063	ENSDARG00000019063	fat1b	4.17587852519069	-0.00351997888637332	0.136400969575493	0.0475144893744236	1	FALSE	FALSE	not DE
ENSDARG00000022768	ENSDARG00000022768	gid8a	21.1587577499387	-0.00346621245678484	0.0928770777288489	0.0162034959365158	1	FALSE	FALSE	not DE
ENSDARG00000034555	ENSDARG00000034555	pard3bb	6.82902255324698	-0.00345301280408642	0.122023629383448	0.0346932752393063	1	FALSE	FALSE	not DE
ENSDARG00000011671	ENSDARG00000011671	pde6b	4.1549460931427	-0.00340984367319375	0.147686658189458	0.0699905670225066	1	FALSE	FALSE	not DE
ENSDARG00000098584	ENSDARG00000098584	CABZ01102240.1	3.03768969597796	-0.00339390021216136	0.145645900606164	0.0675146923032555	1	FALSE	FALSE	not DE
ENSDARG00000114976	ENSDARG00000114976	CABZ01065416.1	3.49030311171037	-0.00339229170738041	0.131437702888995	0.0469545958960268	1	FALSE	FALSE	not DE
ENSDARG00000044039	ENSDARG00000044039	stx11a	5.15781004424655	-0.00337572940021365	0.0985926877399134	0.0201526712579553	1	FALSE	FALSE	not DE
ENSDARG00000105692	ENSDARG00000105692	CABZ01069022.1	4.05396320599383	-0.00335454779649079	0.132781169431123	0.0503773949729543	1	FALSE	FALSE	not DE
ENSDARG00000095603	ENSDARG00000095603	grid2ipb	6.89973127764624	-0.00331762391743186	0.132639654890046	0.0519740945106746	1	FALSE	FALSE	not DE
ENSDARG00000100262	ENSDARG00000100262	BX936382.1	20.6824350343332	-0.00330835893075036	0.11610751953176	0.0338376085215365	1	FALSE	FALSE	not DE
ENSDARG00000056181	ENSDARG00000056181	ncam1a	6.15198069589755	-0.00330810582017717	0.123723327773547	0.0414486019221104	1	FALSE	FALSE	not DE
ENSDARG00000055659	ENSDARG00000055659	gpr161	6.20510951655912	-0.00327631625122473	0.111206904335186	0.0305925558310462	1	FALSE	FALSE	not DE
ENSDARG00000045556	ENSDARG00000045556	NA	6.847607576628	-0.00326937739800721	0.124401720973793	0.0437767013378643	1	FALSE	FALSE	not DE
ENSDARG00000038900	ENSDARG00000038900	acadm	40.0309479892091	-0.00323042593871585	0.0539399201798793	0.00976622698470397	1	FALSE	FALSE	not DE
ENSDARG00000052624	ENSDARG00000052624	spryd7a	12.1291180975831	-0.00322239578156827	0.0984597928013872	0.0229923243152467	1	FALSE	FALSE	not DE
ENSDARG00000089936	ENSDARG00000089936	selenow2b	8.40741949945626	-0.00315976564215302	0.135437408690983	0.0652159387390285	1	FALSE	FALSE	not DE
ENSDARG00000033647	ENSDARG00000033647	smarcb1a	53.5790289544049	-0.00314428401272107	0.0451310747185484	0.0103161239470921	1	FALSE	FALSE	not DE
ENSDARG00000074703	ENSDARG00000074703	ccdc97	18.4203745687549	-0.00311598148703108	0.0782616828641508	0.0155230950328532	1	FALSE	FALSE	not DE
ENSDARG00000054264	ENSDARG00000054264	cog4	34.8801052978087	-0.00310462847755991	0.0654147139469536	0.0122739902703477	1	FALSE	FALSE	not DE
ENSDARG00000101888	ENSDARG00000101888	NA	5.31894381432002	-0.0030674247742682	0.120872274074468	0.0485218779367043	1	FALSE	FALSE	not DE
ENSDARG00000096887	ENSDARG00000096887	CR381618.1	4.24595652827267	-0.00301807497279921	0.132675532396239	0.0700554057015667	1	FALSE	FALSE	not DE
ENSDARG00000045175	ENSDARG00000045175	pofut2	10.7637821448369	-0.0030162803334271	0.0980491789630981	0.0275704379364371	1	FALSE	FALSE	not DE
ENSDARG00000089572	ENSDARG00000089572	tfpt	2.93412797286598	-0.00300140565002954	0.118362032860058	0.0484643683131019	1	FALSE	FALSE	not DE
ENSDARG00000042646	ENSDARG00000042646	zgc:77784	7.26256103536002	-0.00299353839000791	0.123843815428581	0.0567124458022655	1	FALSE	FALSE	not DE
ENSDARG00000039263	ENSDARG00000039263	zbtb48	11.5860875764634	-0.00297485863983361	0.10085152051518	0.0309271851379191	1	FALSE	FALSE	not DE
ENSDARG00000014969	ENSDARG00000014969	ankhb	12.6838756602393	-0.00297167474330128	0.110735286658214	0.0405602050116892	1	FALSE	FALSE	not DE
ENSDARG00000090656	ENSDARG00000090656	tomm20a	9.39879928806475	-0.00293375734440833	0.0870275219875973	0.0224806829286147	1	FALSE	FALSE	not DE
ENSDARG00000035519	ENSDARG00000035519	histh1l	19.6752106863702	-0.0029290828153825	0.11230967216417	0.0442383750926367	1	FALSE	FALSE	not DE
ENSDARG00000018618	ENSDARG00000018618	cpsf6	85.873987616683	-0.00292360719390438	0.066579062102582	0.0145801182834206	1	FALSE	FALSE	not DE
ENSDARG00000113800	ENSDARG00000113800	si:dkey-108k21.19	33.7359779013436	-0.00292115739818945	0.0902828756642038	0.0247002322961957	1	FALSE	FALSE	not DE
