gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000042308	ENSDARG00000042308	arhgef18b	21.9453534656365	-0.045838476098716	0.241298630419653	0.35972533403984	0.889814059595063	FALSE	FALSE	not DE
ENSDARG00000009557	ENSDARG00000009557	wrap73	16.4615695451019	-0.0458175707405445	0.284296433165405	0.467067158329806	0.933813123146633	FALSE	FALSE	not DE
ENSDARG00000016543	ENSDARG00000016543	mrm3a	5.38275102368921	-0.0457943990685833	0.473192199067086	0.626664566054444	0.96976757822159	FALSE	FALSE	not DE
ENSDARG00000030133	ENSDARG00000030133	fkbp6	6.58213948158035	-0.0457842256912644	0.302366910101495	0.500643899903562	0.941352513863634	FALSE	FALSE	not DE
ENSDARG00000104244	ENSDARG00000104244	twsg1a	11.049292720406	-0.0457694265417956	0.404408177390769	0.606946189487636	0.966797941774228	FALSE	FALSE	not DE
ENSDARG00000100072	ENSDARG00000100072	mgrn1a	26.7715281124656	-0.0457085793764729	0.251563703289512	0.390968679743597	0.906667902284856	FALSE	FALSE	not DE
ENSDARG00000058323	ENSDARG00000058323	tmbim1a	31.7213188843459	-0.0456647360862652	0.320710920291652	0.529934679043762	0.949243708128671	FALSE	FALSE	not DE
ENSDARG00000015989	ENSDARG00000015989	zdhhc16b	71.1443781934757	-0.0456572521878033	0.277445511098634	0.454672446541808	0.929496409839066	FALSE	FALSE	not DE
ENSDARG00000058953	ENSDARG00000058953	abcc4	5.56571471257476	-0.0455941297060382	0.361896783551034	0.577520933507106	0.963911212546649	FALSE	FALSE	not DE
ENSDARG00000020621	ENSDARG00000020621	ap1b1	21.8872272752006	-0.0455772677434585	0.237857020309013	0.352700973866676	0.88392696419356	FALSE	FALSE	not DE
ENSDARG00000029170	ENSDARG00000029170	si:ch211-200p22.4	44.7056127937712	-0.0455693015948551	0.223341275257772	0.305669050746561	0.848751776888184	FALSE	FALSE	not DE
ENSDARG00000101482	ENSDARG00000101482	hk2	28.2830175700012	-0.0455558467176558	0.275578620613002	0.451813267791471	0.928371535537393	FALSE	FALSE	not DE
ENSDARG00000057913	ENSDARG00000057913	syt11a	47.5712126261396	-0.0455479861022842	0.286863261850224	0.47514428962181	0.934814540115717	FALSE	FALSE	not DE
ENSDARG00000002220	ENSDARG00000002220	NA	12.472616920421	-0.0455356209303001	0.254005431609474	0.399795888131096	0.911779613887301	FALSE	FALSE	not DE
ENSDARG00000077284	ENSDARG00000077284	gdpd5a	17.9382543954695	-0.0455086743464543	0.260509193064867	0.417039355383233	0.916851433734649	FALSE	FALSE	not DE
ENSDARG00000045051	ENSDARG00000045051	slc16a3	162.105988238245	-0.0454845317251896	0.175892770688982	0.144367023275922	0.70052224206303	FALSE	FALSE	not DE
ENSDARG00000075349	ENSDARG00000075349	si:ch73-138n13.1	58.9331508325031	-0.0454722224100887	0.264826953865288	0.428137992524133	0.919459310074528	FALSE	FALSE	not DE
ENSDARG00000013681	ENSDARG00000013681	si:dkey-42i9.6	22.4633145318602	-0.0453666254185364	0.274337351524014	0.451303542750666	0.928371535537393	FALSE	FALSE	not DE
ENSDARG00000038787	ENSDARG00000038787	tmub1	13.7195734003647	-0.0453486661037072	0.256232350910452	0.40805276975146	0.913820273257916	FALSE	FALSE	not DE
ENSDARG00000015374	ENSDARG00000015374	st3gal3a	26.4788350598418	-0.0453421253001979	0.282020947482804	0.46781817704603	0.933813123146633	FALSE	FALSE	not DE
ENSDARG00000024325	ENSDARG00000024325	cert1a	149.865371157787	-0.0453157582328499	0.202322255767464	0.235001998869912	0.797027650561722	FALSE	FALSE	not DE
ENSDARG00000106529	ENSDARG00000106529	dut	10.9994181464586	-0.0453017857278888	0.340999557872712	0.558831018548374	0.959025447626903	FALSE	FALSE	not DE
ENSDARG00000003068	ENSDARG00000003068	gorasp1a	30.3523707427819	-0.0452798551631572	0.239717608128796	0.362348925250279	0.891131505187761	FALSE	FALSE	not DE
ENSDARG00000031836	ENSDARG00000031836	vps37c	18.4332542560556	-0.0452646001817398	0.291407294825474	0.486874720880731	0.935995129706059	FALSE	FALSE	not DE
ENSDARG00000041203	ENSDARG00000041203	drap1	191.945419864473	-0.0452624215442045	0.23582427300407	0.35060895056313	0.882272941906982	FALSE	FALSE	not DE
ENSDARG00000007217	ENSDARG00000007217	wdr55	36.283771765918	-0.0452318835152585	0.269658699934734	0.442399211292548	0.924539514480323	FALSE	FALSE	not DE
ENSDARG00000010721	ENSDARG00000010721	sept6	84.4975979512028	-0.0452214395993421	0.191544575759729	0.198072964932432	0.762756973316039	FALSE	FALSE	not DE
ENSDARG00000063194	ENSDARG00000063194	lin54	50.1539546044343	-0.0451915056644522	0.243766056016533	0.37556418438553	0.899183943540824	FALSE	FALSE	not DE
ENSDARG00000076899	ENSDARG00000076899	slc2a13b	12.6521589023996	-0.045150418635515	0.386014529628787	0.600454406148545	0.966797941774228	FALSE	FALSE	not DE
ENSDARG00000097635	ENSDARG00000097635	wu:fb18f06	8.49639300996724	-0.045074164768924	0.433799181613048	0.624962218840471	0.968809928231967	FALSE	FALSE	not DE
ENSDARG00000077842	ENSDARG00000077842	ajuba	60.9855709170841	-0.0450582232930774	0.251254008609152	0.398447821079501	0.911561766914107	FALSE	FALSE	not DE
ENSDARG00000056679	ENSDARG00000056679	morc3a	14.6340487839526	-0.0450405235506461	0.306919190779247	0.515724604350122	0.94568416918614	FALSE	FALSE	not DE
ENSDARG00000099339	ENSDARG00000099339	pacsin3	17.5450852317827	-0.0450348797733265	0.249326316188205	0.39344717366498	0.907851056795021	FALSE	FALSE	not DE
ENSDARG00000017254	ENSDARG00000017254	kcnk1b	15.9991983073026	-0.045013260184264	0.394477854672607	0.607072654530003	0.966797941774228	FALSE	FALSE	not DE
ENSDARG00000102353	ENSDARG00000102353	ddx47	10.0243176482858	-0.0450083537116921	0.346597176254824	0.567590093117666	0.961013939451328	FALSE	FALSE	not DE
ENSDARG00000070472	ENSDARG00000070472	arf5	39.0006565664771	-0.0449369179700121	0.203939800471263	0.245776352551168	0.805521425418143	FALSE	FALSE	not DE
ENSDARG00000005544	ENSDARG00000005544	btbd3a	9.46268353875753	-0.044822434363398	0.280263896265395	0.470144681758003	0.934789900706852	FALSE	FALSE	not DE
ENSDARG00000027978	ENSDARG00000027978	yy1b	65.3568040626539	-0.0447693842363	0.28336567031362	0.476984016372745	0.934814540115717	FALSE	FALSE	not DE
ENSDARG00000075962	ENSDARG00000075962	vav3b	7.95840677870454	-0.0447409014568218	0.425887045120457	0.624690572541019	0.968809928231967	FALSE	FALSE	not DE
ENSDARG00000024775	ENSDARG00000024775	si:ch211-129c21.1	29.6838248852894	-0.0447325776193065	0.282799341624933	0.476276310354039	0.934814540115717	FALSE	FALSE	not DE
ENSDARG00000042717	ENSDARG00000042717	adipor1b	8.36192784366121	-0.044679995476776	0.256838176351254	0.418043010793454	0.916943231354927	FALSE	FALSE	not DE
ENSDARG00000103795	ENSDARG00000103795	zgc:113348	9.59824838949623	-0.0446436474946377	0.349445185048652	0.573797766118644	0.962170887206119	FALSE	FALSE	not DE
ENSDARG00000027154	ENSDARG00000027154	tpd52l2a	37.0316540265264	-0.0445580188207954	0.257079466087891	0.420198565748965	0.9175516220848	FALSE	FALSE	not DE
ENSDARG00000009677	ENSDARG00000009677	dlg1	52.3133375903004	-0.0445508171507295	0.245017298952439	0.387631918442463	0.904722486597599	FALSE	FALSE	not DE
ENSDARG00000045596	ENSDARG00000045596	rassf8a	10.4409908143892	-0.0445271045824012	0.393502749080342	0.610336005502586	0.967125610940828	FALSE	FALSE	not DE
ENSDARG00000078441	ENSDARG00000078441	ppip5k2	24.3874480159668	-0.0445226615330782	0.281384993696494	0.475832229290591	0.934814540115717	FALSE	FALSE	not DE
ENSDARG00000058728	ENSDARG00000058728	nudt2	18.4201262423222	-0.0445119280329438	0.272847434855728	0.458074724043846	0.930820692502015	FALSE	FALSE	not DE
ENSDARG00000057973	ENSDARG00000057973	dph1	10.4753241483132	-0.0444907246003137	0.270082304121239	0.452201885843185	0.928371535537393	FALSE	FALSE	not DE
ENSDARG00000096447	ENSDARG00000096447	BX005461.1	55.9484597241161	-0.0444873662469574	0.27338123118312	0.459527114099481	0.931971585753699	FALSE	FALSE	not DE
ENSDARG00000052855	ENSDARG00000052855	ctso	14.5207252787416	-0.0444108121712884	0.341003551892286	0.566959667129506	0.961013939451328	FALSE	FALSE	not DE
ENSDARG00000102419	ENSDARG00000102419	azi2	23.5637901621287	-0.0443758236916698	0.250218854032497	0.404437460503673	0.912443585637424	FALSE	FALSE	not DE
ENSDARG00000030064	ENSDARG00000030064	plekha1a	31.1751673556023	-0.0443360650876938	0.267747890445623	0.448765180194769	0.926594289054913	FALSE	FALSE	not DE
ENSDARG00000021033	ENSDARG00000021033	herpud2	22.0712716084223	-0.0443192067799379	0.307653807409878	0.52425987675125	0.946489922077073	FALSE	FALSE	not DE
ENSDARG00000103207	ENSDARG00000103207	rab11fip4b	26.8191937205466	-0.0443023934507326	0.337904814151871	0.564491923152598	0.959796475130254	FALSE	FALSE	not DE
ENSDARG00000017439	ENSDARG00000017439	eif4ba	10.7026602823445	-0.0442859429740613	0.274228149124601	0.463722785588836	0.932923918239686	FALSE	FALSE	not DE
ENSDARG00000060610	ENSDARG00000060610	pcdh7b	10.1273760048436	-0.0442746094273644	0.378621256504742	0.60234432674135	0.966797941774228	FALSE	FALSE	not DE
ENSDARG00000101562	ENSDARG00000101562	znf1014	17.1955585091958	-0.0442476142013155	0.28156098025806	0.479314139525468	0.934944018484442	FALSE	FALSE	not DE
ENSDARG00000009953	ENSDARG00000009953	med14	143.708046780772	-0.0442058483082001	0.200182732087057	0.241872941577021	0.801371879183053	FALSE	FALSE	not DE
ENSDARG00000062515	ENSDARG00000062515	tecpr1a	16.1572394312902	-0.0442049992107818	0.341786295427016	0.569694699907203	0.961016803854439	FALSE	FALSE	not DE
ENSDARG00000075733	ENSDARG00000075733	zyx	28.7412030482841	-0.0441509642576368	0.287291864762522	0.491469226448673	0.936907271343996	FALSE	FALSE	not DE
ENSDARG00000004939	ENSDARG00000004939	mtdhb	33.0635174891712	-0.0440993773318229	0.306648612654406	0.52497134823901	0.946489922077073	FALSE	FALSE	not DE
ENSDARG00000063076	ENSDARG00000063076	atrip	13.9161678673617	-0.0440635334538564	0.311590465860519	0.532767819293693	0.949964888797524	FALSE	FALSE	not DE
ENSDARG00000040186	ENSDARG00000040186	fam210ab	11.7192015046853	-0.0440573864237655	0.346773445217182	0.57630730832101	0.963170727699302	FALSE	FALSE	not DE
ENSDARG00000087093	ENSDARG00000087093	si:ch211-157c3.4	13.8415556420245	-0.0440551276545698	0.446538313255289	0.635873486530597	0.972122603581682	FALSE	FALSE	not DE
ENSDARG00000063249	ENSDARG00000063249	mrpl9	13.9518976937204	-0.044037690715369	0.328294973091191	0.555574584336011	0.956488228472704	FALSE	FALSE	not DE
ENSDARG00000019976	ENSDARG00000019976	idi1	22.5950620709635	-0.0440104681662436	0.291068974659198	0.49995288101114	0.941352513863634	FALSE	FALSE	not DE
ENSDARG00000031020	ENSDARG00000031020	pip4k2ca	35.3799564211839	-0.0440078306131321	0.21067212192252	0.282843074708602	0.834029156003795	FALSE	FALSE	not DE
ENSDARG00000043467	ENSDARG00000043467	ndufb11	11.1051425212344	-0.043994036868811	0.36987843055243	0.59796400772307	0.966594287919599	FALSE	FALSE	not DE
ENSDARG00000056648	ENSDARG00000056648	ext2	23.8866453434114	-0.0439738371362708	0.338002236626162	0.567634824631755	0.961013939451328	FALSE	FALSE	not DE
ENSDARG00000043608	ENSDARG00000043608	eif4ebp1	9.36250250577009	-0.0439658894737073	0.315712636099881	0.539661498327819	0.953292780370711	FALSE	FALSE	not DE
ENSDARG00000097649	ENSDARG00000097649	FP243382.1	28.7036552263001	-0.0439096890910751	0.307058218155674	0.527551716935318	0.948617165379629	FALSE	FALSE	not DE
ENSDARG00000052374	ENSDARG00000052374	faf2	26.7459097308138	-0.0439016688593699	0.218383396697291	0.311731366308665	0.851796010937422	FALSE	FALSE	not DE
ENSDARG00000104175	ENSDARG00000104175	NA	25.6317280422427	-0.0438859217244524	0.330029218217558	0.559145062595193	0.959025447626903	FALSE	FALSE	not DE
ENSDARG00000042833	ENSDARG00000042833	rffl	5.19251449235061	-0.0438848135226242	0.366375185380601	0.596022094695678	0.966594287919599	FALSE	FALSE	not DE
ENSDARG00000079625	ENSDARG00000079625	atr	68.2269161843668	-0.0438803369394749	0.240372605376672	0.38308323700694	0.90297713973515	FALSE	FALSE	not DE
ENSDARG00000040005	ENSDARG00000040005	scfd2	7.38959978892861	-0.0438604267617497	0.281316687763126	0.48324205284383	0.935995129706059	FALSE	FALSE	not DE
ENSDARG00000077174	ENSDARG00000077174	qsox2	61.8931780982978	-0.0437693731485241	0.256166776411003	0.427857266739903	0.919459310074528	FALSE	FALSE	not DE
ENSDARG00000099593	ENSDARG00000099593	r3hcc1	78.0350705146339	-0.0437470863478927	0.209060936801551	0.280674240491256	0.833157700759385	FALSE	FALSE	not DE
ENSDARG00000078492	ENSDARG00000078492	swi5	7.163946901555	-0.0437180170667945	0.341064236866473	0.573361910337982	0.962170887206119	FALSE	FALSE	not DE
ENSDARG00000008105	ENSDARG00000008105	mettl2a	17.9697293736224	-0.0437069946358612	0.238941596393167	0.38118626895659	0.902018361792498	FALSE	FALSE	not DE
ENSDARG00000012196	ENSDARG00000012196	fer	59.7848707833525	-0.0436746835677753	0.23428314391435	0.367452822708719	0.895551686728643	FALSE	FALSE	not DE
ENSDARG00000044002	ENSDARG00000044002	cyp2x7	7.17526001823782	-0.0436433424231789	0.476217471667142	0.641875313314642	0.973470537183482	FALSE	FALSE	not DE
ENSDARG00000078434	ENSDARG00000078434	znf692	24.6775463686019	-0.0436182607162388	0.332847837372064	0.565034180896932	0.95982014017078	FALSE	FALSE	not DE
ENSDARG00000089860	ENSDARG00000089860	atxn7l1	55.8396114724516	-0.043611025290721	0.258103719694658	0.434722090214232	0.921293751377868	FALSE	FALSE	not DE
ENSDARG00000043710	ENSDARG00000043710	parvaa	12.618823563515	-0.0436003730638813	0.345187132758013	0.578792312101803	0.963911212546649	FALSE	FALSE	not DE
ENSDARG00000095951	ENSDARG00000095951	BX890562.3	11.4287611164809	-0.0435463439848551	0.4244022335678	0.63313711152155	0.971720359079482	FALSE	FALSE	not DE
ENSDARG00000068261	ENSDARG00000068261	pros1	5.88647477690783	-0.0434514496380003	0.30955210308497	0.535987309009059	0.951410668411126	FALSE	FALSE	not DE
ENSDARG00000035264	ENSDARG00000035264	riok2	10.9002714991517	-0.0434510500497549	0.391496436913731	0.617719325177609	0.96838496309932	FALSE	FALSE	not DE
ENSDARG00000013928	ENSDARG00000013928	plekhb2	20.4605134993805	-0.0434439494006062	0.251711419596605	0.420522717637242	0.9175516220848	FALSE	FALSE	not DE
ENSDARG00000074331	ENSDARG00000074331	eif4g3b	96.2002919564828	-0.0434348759077133	0.210441129087498	0.290113268333203	0.839253418380028	FALSE	FALSE	not DE
ENSDARG00000079220	ENSDARG00000079220	wdr20a	7.17674919554785	-0.0433645433592096	0.296744891178417	0.516791943811137	0.94568416918614	FALSE	FALSE	not DE
ENSDARG00000004405	ENSDARG00000004405	snx10a	71.8893135850803	-0.0433555344832473	0.278055028128429	0.482536008923305	0.935995129706059	FALSE	FALSE	not DE
ENSDARG00000098286	ENSDARG00000098286	CU695232.1	8.17377512180349	-0.0433042755848183	0.32449291944172	0.557856768463315	0.958721545801681	FALSE	FALSE	not DE
ENSDARG00000069661	ENSDARG00000069661	si:dkey-121j17.6	12.9449101322281	-0.0432965324102163	0.297504210878885	0.518782939862782	0.946171678866512	FALSE	FALSE	not DE
ENSDARG00000062664	ENSDARG00000062664	oxnad1	10.5952285669088	-0.0432945918359451	0.338338699519546	0.574286641252426	0.962518575080628	FALSE	FALSE	not DE
ENSDARG00000039340	ENSDARG00000039340	tmem209	36.1799542832521	-0.0432613800871955	0.208836994888006	0.286757218518244	0.835846833285671	FALSE	FALSE	not DE
ENSDARG00000060901	ENSDARG00000060901	trim62.1	12.6450404984614	-0.0432563469744906	0.322879930235748	0.556267792586344	0.957215215292671	FALSE	FALSE	not DE
ENSDARG00000024874	ENSDARG00000024874	dock4b	91.3090562027412	-0.0431657948517279	0.19396138257002	0.232933448745347	0.794027499877892	FALSE	FALSE	not DE
ENSDARG00000013329	ENSDARG00000013329	ttc5	12.4191565129392	-0.0431478459665787	0.243815539162977	0.402895689341125	0.912443585637424	FALSE	FALSE	not DE
ENSDARG00000077983	ENSDARG00000077983	NA	11.5014754197679	-0.0431422488027263	0.350842899062624	0.588552608056738	0.966594287919599	FALSE	FALSE	not DE
ENSDARG00000037514	ENSDARG00000037514	hdac3	17.7283899680111	-0.0431278222856808	0.278641471035665	0.486348654423085	0.935995129706059	FALSE	FALSE	not DE
ENSDARG00000022895	ENSDARG00000022895	mcf2a	7.29161715326732	-0.0431161606974846	0.597940651527193	0.517891423504803	0.94568416918614	FALSE	FALSE	not DE
ENSDARG00000091241	ENSDARG00000091241	glt1d1	10.2585516322157	-0.0430899630085557	0.316715935592811	0.549766177319358	0.955307777284191	FALSE	FALSE	not DE
ENSDARG00000103002	ENSDARG00000103002	nptna	34.9291519935464	-0.0430503257116486	0.235022831545384	0.378374437671244	0.899737327383855	FALSE	FALSE	not DE
ENSDARG00000061817	ENSDARG00000061817	kif1aa	6.85362763968406	-0.0429921213112601	0.435701302300546	0.64101317440386	0.973198029142239	FALSE	FALSE	not DE
ENSDARG00000101217	ENSDARG00000101217	fam78aa	9.14928830178099	-0.0429879936107122	0.408625452142507	0.63072676395296	0.970793535581614	FALSE	FALSE	not DE
ENSDARG00000104500	ENSDARG00000104500	fyco1a	39.8283090473851	-0.0429857316703564	0.281020551970179	0.492662744785992	0.937824788685742	FALSE	FALSE	not DE
ENSDARG00000091558	ENSDARG00000091558	si:ch211-251f6.7	7.58135076325689	-0.0429646121542787	0.476812220796329	0.646711699927976	0.974477756677651	FALSE	FALSE	not DE
ENSDARG00000076334	ENSDARG00000076334	mrpl43	15.9852737822123	-0.0429370397152768	0.274168637568129	0.479476314652609	0.934944018484442	FALSE	FALSE	not DE
ENSDARG00000114885	ENSDARG00000114885	pxmp4	12.4794231390662	-0.0429328566173467	0.404704748812575	0.629229694574238	0.970156470704908	FALSE	FALSE	not DE
ENSDARG00000002760	ENSDARG00000002760	gdf5	11.5444576651354	-0.0429022164696308	0.374842054569587	0.610972491585857	0.967125610940828	FALSE	FALSE	not DE
ENSDARG00000104649	ENSDARG00000104649	si:dkey-40c23.2	11.1400465242003	-0.0428416262823915	0.402053574698211	0.628583538787091	0.970114073718641	FALSE	FALSE	not DE
ENSDARG00000071566	ENSDARG00000071566	ppp1cab	58.4366288085216	-0.042824157956283	0.187209320119675	0.212463390410446	0.780436267987515	FALSE	FALSE	not DE
ENSDARG00000079068	ENSDARG00000079068	adam12	18.90081793323	-0.0428030378503478	0.347285029394445	0.588118266970788	0.966594287919599	FALSE	FALSE	not DE
ENSDARG00000005645	ENSDARG00000005645	robo3	12.6400822917721	-0.042801526139062	0.422103241738012	0.637938446851027	0.973053787817046	FALSE	FALSE	not DE
ENSDARG00000079508	ENSDARG00000079508	fam114a2	9.53059798203782	-0.0427262837788068	0.263361021282608	0.458364734883458	0.931110219339898	FALSE	FALSE	not DE
ENSDARG00000104810	ENSDARG00000104810	akt3a	9.01814846856088	-0.0427169668103591	0.373721576307456	0.61169685697667	0.967125610940828	FALSE	FALSE	not DE
ENSDARG00000029761	ENSDARG00000029761	mpp6b	41.3394409178578	-0.042683603223894	0.268386154257891	0.470178098550544	0.934789900706852	FALSE	FALSE	not DE
ENSDARG00000057929	ENSDARG00000057929	naf1	21.7624784451539	-0.0426564126242909	0.31881910112395	0.556878412894265	0.957652669086009	FALSE	FALSE	not DE
ENSDARG00000098984	ENSDARG00000098984	pid1	58.8918359836795	-0.0426303321379271	0.249524144140503	0.4253863759102	0.919459310074528	FALSE	FALSE	not DE
ENSDARG00000057468	ENSDARG00000057468	kcnc2	12.9457835321424	-0.0426146510775095	0.32729444978725	0.567967102811375	0.961013939451328	FALSE	FALSE	not DE
ENSDARG00000040009	ENSDARG00000040009	palld	38.3308619196842	-0.0425214110079946	0.245608142872048	0.41628660422803	0.915913817024937	FALSE	FALSE	not DE
ENSDARG00000102473	ENSDARG00000102473	zgc:171673	17.8008422491651	-0.0424285504971953	0.350708928013021	0.594798062836533	0.966594287919599	FALSE	FALSE	not DE
ENSDARG00000044781	ENSDARG00000044781	bace2	20.3748534082284	-0.0423855127117724	0.319707160456487	0.560713250761811	0.95932458178752	FALSE	FALSE	not DE
ENSDARG00000008541	ENSDARG00000008541	chia.4	27.4359286740413	-0.0423768016275971	0.270937528116538	0.479367887000401	0.934944018484442	FALSE	FALSE	not DE
ENSDARG00000040453	ENSDARG00000040453	wdfy2	12.8841939981757	-0.0423733149153897	0.340179193494032	0.584779109909793	0.966306453535652	FALSE	FALSE	not DE
ENSDARG00000003631	ENSDARG00000003631	clockb	120.519688581749	-0.0423556379842206	0.225898646301159	0.359317643574849	0.889814059595063	FALSE	FALSE	not DE
ENSDARG00000075530	ENSDARG00000075530	pigu	24.7699770992142	-0.0422681378701887	0.288156572943198	0.513999435779849	0.944950681053412	FALSE	FALSE	not DE
ENSDARG00000054707	ENSDARG00000054707	dhx8	65.0567082995365	-0.0422521750793597	0.211315904129547	0.310446454665172	0.850795247627413	FALSE	FALSE	not DE
ENSDARG00000056741	ENSDARG00000056741	senp3b	38.0804202412948	-0.0421742722026577	0.230686613167808	0.377257283216106	0.899565640043856	FALSE	FALSE	not DE
ENSDARG00000003383	ENSDARG00000003383	asb8	15.8176179251455	-0.042162415692908	0.25558624217855	0.446950109144629	0.926379026067753	FALSE	FALSE	not DE
ENSDARG00000055162	ENSDARG00000055162	zhx2a	16.3891863975736	-0.0421286503692486	0.229828675290353	0.375208315574024	0.899183943540824	FALSE	FALSE	not DE
ENSDARG00000077614	ENSDARG00000077614	mtres1	11.9567057161059	-0.0421215965022169	0.40948213087125	0.637901791734781	0.973053787817046	FALSE	FALSE	not DE
ENSDARG00000024728	ENSDARG00000024728	hdhd2	15.2477833382782	-0.0421139938238341	0.397811518147598	0.632105655942101	0.971259804913372	FALSE	FALSE	not DE
ENSDARG00000101061	ENSDARG00000101061	eif2a	26.1840777946103	-0.0421003880946646	0.312071665216944	0.553337150464755	0.955307777284191	FALSE	FALSE	not DE
ENSDARG00000062973	ENSDARG00000062973	ttll7	54.3060339450354	-0.0420343768505666	0.22402653635423	0.357800108366701	0.888137543816468	FALSE	FALSE	not DE
ENSDARG00000067801	ENSDARG00000067801	CABZ01064472.1	13.0875371787774	-0.042020237768393	0.359370856339041	0.606206797840222	0.966797941774228	FALSE	FALSE	not DE
ENSDARG00000076768	ENSDARG00000076768	reps2	5.98250686890121	-0.0420114457597216	0.46605300187163	0.65343110706928	0.974682800307322	FALSE	FALSE	not DE
ENSDARG00000016775	ENSDARG00000016775	aqr	24.1799148768123	-0.0419892625264822	0.35189731242643	0.599835832163447	0.966797941774228	FALSE	FALSE	not DE
ENSDARG00000015206	ENSDARG00000015206	hnrnpua	209.406712180645	-0.0419697591643566	0.192880269281302	0.245443780345919	0.805414200223551	FALSE	FALSE	not DE
ENSDARG00000016733	ENSDARG00000016733	psat1	25.9926628074212	-0.0419554720683641	0.298810127091522	0.535223761753446	0.950997684133913	FALSE	FALSE	not DE
ENSDARG00000025858	ENSDARG00000025858	zgc:56525	41.0488651234856	-0.0419503361031676	0.248067371383197	0.430532913500966	0.920136757667206	FALSE	FALSE	not DE
ENSDARG00000025902	ENSDARG00000025902	plekhg5a	47.2863173608736	-0.0418254667089415	0.259254904356244	0.460081078056093	0.931971585753699	FALSE	FALSE	not DE
ENSDARG00000007141	ENSDARG00000007141	psmc3	28.7179252899945	-0.0418043476549845	0.219822884935455	0.34702843837001	0.880930953141444	FALSE	FALSE	not DE
ENSDARG00000057652	ENSDARG00000057652	dbpb	26.8789326211082	-0.0417917937206379	0.280788812294793	0.505929219544244	0.943806992299622	FALSE	FALSE	not DE
ENSDARG00000099431	ENSDARG00000099431	med24	89.4135068513011	-0.0417258534257605	0.211402342690003	0.318568820500705	0.858242907404463	FALSE	FALSE	not DE
ENSDARG00000075525	ENSDARG00000075525	cln8	22.5583148691015	-0.04171275885614	0.296842855889631	0.534702921404235	0.950700909719226	FALSE	FALSE	not DE
ENSDARG00000017049	ENSDARG00000017049	adsl	22.690979408713	-0.0416986529601633	0.247883022951148	0.433398053589886	0.921005886090324	FALSE	FALSE	not DE
ENSDARG00000016837	ENSDARG00000016837	glipr2l	13.3815676611372	-0.0416936809252158	0.264486731398042	0.473697232117098	0.934814540115717	FALSE	FALSE	not DE
ENSDARG00000075437	ENSDARG00000075437	shc1	37.8717745925666	-0.0416781748386522	0.24730896489148	0.432155203533421	0.921005886090324	FALSE	FALSE	not DE
ENSDARG00000018623	ENSDARG00000018623	rad54l	30.5849435385194	-0.0416657939735254	0.335945378451152	0.586847586314744	0.966594287919599	FALSE	FALSE	not DE
ENSDARG00000070449	ENSDARG00000070449	tspan5b	24.1787736604914	-0.0416598089531637	0.272222071750137	0.490628702010919	0.936470949361601	FALSE	FALSE	not DE
ENSDARG00000038980	ENSDARG00000038980	txndc12	13.833325264012	-0.0416559650048728	0.249801957048425	0.438968598508875	0.923044844843212	FALSE	FALSE	not DE
ENSDARG00000061421	ENSDARG00000061421	NA	12.9492137227966	-0.0416540488333177	0.40353534439334	0.638747022988025	0.973097425354502	FALSE	FALSE	not DE
ENSDARG00000059131	ENSDARG00000059131	spdya	8.56649259661261	-0.0416403416699024	0.324891415196814	0.574484244430799	0.962518575080628	FALSE	FALSE	not DE
ENSDARG00000009436	ENSDARG00000009436	ubxn7	29.1521792779104	-0.0416386788250403	0.237104238768335	0.404262442431781	0.912443585637424	FALSE	FALSE	not DE
ENSDARG00000010831	ENSDARG00000010831	churc1	5.5375082376345	-0.0416320417088097	0.306496358335592	0.550245098283815	0.955307777284191	FALSE	FALSE	not DE
ENSDARG00000001729	ENSDARG00000001729	strn3	32.1636482948024	-0.04159859012031	0.293705936184748	0.530853953781996	0.949243708128671	FALSE	FALSE	not DE
ENSDARG00000103619	ENSDARG00000103619	si:ch73-238c9.1	9.73899576753627	-0.0415551261124785	0.362985451527192	0.613272649340072	0.967337598189275	FALSE	FALSE	not DE
ENSDARG00000042948	ENSDARG00000042948	dnajc5aa	5.10890356576205	-0.0415149318198928	0.37661549644923	0.623885068817612	0.968809928231967	FALSE	FALSE	not DE
ENSDARG00000074849	ENSDARG00000074849	rac1a	85.9844899868553	-0.0415027147244153	0.190991328483947	0.244871143589847	0.805389258696908	FALSE	FALSE	not DE
ENSDARG00000102216	ENSDARG00000102216	dlg1l	26.5125561445764	-0.0415024125076902	0.263759497873956	0.474449766700709	0.934814540115717	FALSE	FALSE	not DE
ENSDARG00000098813	ENSDARG00000098813	stx12	25.1426572178807	-0.0414673165642249	0.278540788701205	0.505414816515956	0.943599837971645	FALSE	FALSE	not DE
ENSDARG00000103032	ENSDARG00000103032	rap2b	10.428632991913	-0.0414511795677742	0.260042153101101	0.466651807876709	0.93351535201549	FALSE	FALSE	not DE
ENSDARG00000099919	ENSDARG00000099919	CR407584.1	24.6275370349888	-0.0414225680240437	0.34101095931554	0.594419113850862	0.966594287919599	FALSE	FALSE	not DE
ENSDARG00000102027	ENSDARG00000102027	si:dkey-172k15.11	13.810176942716	-0.0413417826595557	0.372328989473684	0.622294419934468	0.968656377004846	FALSE	FALSE	not DE
